episode,ep_return_mean,ep_return_std,collisions,steps
1,-80.90782165527344,1.6464347839355469,0,300
2,238.080078125,293.00665283203125,0,300
3,-77.66423797607422,9.593299865722656,0,300
4,137.43783569335938,197.61428833007812,0,300
5,-62.22901916503906,0.6597785949707031,0,300
6,-82.17887878417969,13.419231414794922,0,300
7,160.3245086669922,290.61883544921875,0,300
8,-53.98115539550781,4.893877029418945,0,300
9,-66.74362182617188,10.31704330444336,0,300
10,215.28224182128906,285.34344482421875,0,300
11,111.49784851074219,206.16635131835938,0,300
12,-30.495006561279297,22.985525131225586,0,300
13,-80.85831451416016,15.478973388671875,0,300
14,208.43780517578125,271.8680419921875,0,300
15,-47.667083740234375,31.863428115844727,0,300
16,-62.67922592163086,2.6755943298339844,0,300
17,-42.214752197265625,2.9848804473876953,0,300
18,249.426025390625,340.70751953125,0,300
19,-39.996986389160156,20.820402145385742,0,300
20,-69.02873229980469,53.70928192138672,0,300
21,-86.79391479492188,0.5719795227050781,0,300
22,-56.75863265991211,0.7762718200683594,0,300
23,-49.366798400878906,5.747119903564453,0,300
24,-33.274776458740234,1.358489990234375,0,300
25,-62.265995025634766,2.787029266357422,1,300
26,-36.456844329833984,34.89524459838867,0,300
27,-63.64764404296875,6.031494140625,0,300
28,-36.49082946777344,4.3243255615234375,0,300
29,-81.65957641601562,15.011207580566406,0,300
30,258.92718505859375,333.71044921875,0,300
31,-12.875213623046875,11.563390731811523,0,300
32,165.91175842285156,155.0646209716797,0,300
33,147.5008087158203,215.954833984375,0,300
34,-49.94280242919922,3.5370540618896484,3,300
35,-43.56250762939453,5.670902252197266,0,300
36,-58.54990768432617,38.195980072021484,0,300
37,-22.73326301574707,40.56928253173828,0,300
38,192.00979614257812,264.77783203125,0,300
39,206.51600646972656,231.6395263671875,0,300
40,-42.42454147338867,2.217723846435547,0,300
41,-32.1158447265625,9.624208450317383,0,300
42,389.4476013183594,130.53598022460938,3,282
43,-60.52851867675781,4.231943130493164,0,300
44,-56.53656768798828,1.6161746978759766,0,300
45,-32.80989074707031,28.873714447021484,1,300
46,-54.92970275878906,22.094892501831055,0,300
47,179.2888946533203,246.1442413330078,0,300
48,-25.808931350708008,17.25265884399414,0,300
49,198.89344787597656,259.04864501953125,0,300
50,-18.44594383239746,3.6164798736572266,0,300
51,-47.80458068847656,1.4192485809326172,0,300
52,-4.274890899658203,23.24434471130371,0,300
53,-28.50995445251465,28.58687400817871,0,300
54,-66.53289794921875,2.6875038146972656,0,300
55,331.9913635253906,0.213043212890625,0,235
56,9.135873794555664,16.8918514251709,0,300
57,328.7795715332031,25.685302734375,0,201
58,-41.419410705566406,17.63334846496582,0,300
59,-99.2098388671875,29.877483367919922,0,300
60,131.4032745361328,155.06187438964844,0,300
61,-55.877471923828125,13.786092758178711,0,300
62,366.06976318359375,81.11114501953125,0,205
63,138.43875122070312,242.29762268066406,0,300
64,273.4141540527344,299.64691162109375,0,300
65,-24.909353256225586,6.311182022094727,0,300
66,221.1730194091797,278.59637451171875,0,300
67,382.82904052734375,114.81340026855469,0,294
68,-57.70256805419922,3.350982666015625,0,300
69,343.4643249511719,7.33135986328125,0,167
70,-37.6091194152832,1.4528961181640625,0,300
71,248.0430145263672,289.92657470703125,2,300
72,-40.2078971862793,36.140228271484375,0,300
73,12.511702537536621,8.867789268493652,0,300
74,347.5902099609375,41.05274963378906,0,87
75,-57.868446350097656,17.156579971313477,0,300
76,355.1414794921875,55.25360107421875,0,133
77,323.74517822265625,36.60343933105469,0,193
78,188.43997192382812,218.00686645507812,0,300
79,133.41815185546875,204.370361328125,0,300
80,406.98638916015625,64.43614196777344,0,207
81,-55.37297821044922,7.990049362182617,0,300
82,207.5421142578125,252.43792724609375,0,300
83,-68.77766418457031,4.147144317626953,0,300
84,223.03933715820312,288.5233154296875,0,300
85,407.50347900390625,102.09648132324219,0,261
86,186.46243286132812,256.38720703125,0,300
87,-24.961746215820312,26.755680084228516,0,300
88,-17.558795928955078,13.698796272277832,0,300
89,-45.460609436035156,12.080474853515625,0,300
90,323.81732177734375,47.07319641113281,0,239
91,364.40362548828125,79.84031677246094,0,223
92,193.4464569091797,253.3172149658203,0,300
93,195.9302215576172,238.6566619873047,0,300
94,-39.12701416015625,6.978021621704102,0,300
95,236.72401428222656,269.3574523925781,0,300
96,228.35894775390625,218.36619567871094,0,300
97,262.3459777832031,330.2689514160156,0,300
98,115.44088745117188,168.43975830078125,2,300
99,136.7577667236328,214.96409606933594,0,300
100,356.41949462890625,15.262985229492188,0,131
