episode,ep_return_mean,ep_return_std,collisions,steps
1,-37.20524978637695,26.032522201538086,3,256
2,-132.35308837890625,7.073883056640625,12,256
3,-749.6396484375,6.288970947265625,73,256
4,-28.895145416259766,19.613971710205078,0,256
5,47.76654052734375,83.93861389160156,0,256
6,-23.40272331237793,7.8375020027160645,0,256
7,-25.70550537109375,25.451068878173828,0,256
8,-11.989229202270508,49.465850830078125,0,256
9,1.4285904169082642,3.4595818519592285,0,256
10,38.54731369018555,76.90298461914062,0,256
11,-39.48731231689453,15.603650093078613,0,256
12,-84.34375,0.22217178344726562,7,256
13,-62.62944793701172,7.503667831420898,0,256
14,-106.34776306152344,20.8057861328125,6,256
15,5.27684211730957,45.10621643066406,0,256
16,-44.97727966308594,12.294214248657227,0,256
17,-10.35566234588623,17.843902587890625,0,256
18,-57.973262786865234,1.794891357421875,0,256
19,7.287095069885254,6.3810014724731445,0,256
20,90.79269409179688,41.5565071105957,0,256
21,-126.32418823242188,40.09165573120117,11,256
22,-20.25062370300293,11.210159301757812,0,256
23,-16.688091278076172,11.412093162536621,0,256
24,76.44244384765625,72.13569641113281,0,256
25,-763.8745727539062,14.96441650390625,74,256
26,8.23426342010498,28.86248016357422,0,256
27,-11.255891799926758,5.543119430541992,0,256
28,11.80557632446289,6.301375865936279,0,256
29,-17.40381622314453,11.939687728881836,0,256
30,-77.66386413574219,75.35978698730469,12,256
31,1.9891295433044434,15.08127212524414,0,256
32,1.2224435806274414,19.243560791015625,0,256
33,-183.76821899414062,86.64639282226562,25,256
34,-519.8824462890625,4.832763671875,52,256
35,11.594939231872559,10.80959701538086,0,256
36,-7.767974853515625,11.888633728027344,0,256
37,39.67668151855469,0.7468376159667969,0,256
38,-476.72967529296875,17.762359619140625,67,138
39,0.1391301155090332,13.482366561889648,0,256
40,-533.0673217773438,29.029159545898438,53,256
41,-280.6639709472656,27.32543182373047,27,256
42,-248.8913116455078,48.26667785644531,31,256
43,13.613744735717773,21.79498291015625,0,256
44,-1234.768798828125,13.76898193359375,119,256
45,65.40086364746094,42.20328140258789,0,256
46,4.135296821594238,14.245753288269043,0,256
47,-1.2533388137817383,8.30170726776123,0,256
48,19.497177124023438,1.310739517211914,0,256
