episode,ep_return_mean,ep_return_std,collisions,steps
1,-1925.939208984375,85.52093505859375,61,200
2,-1597.74365234375,1091.0531005859375,0,200
3,-1103.857666015625,39.21173095703125,0,200
4,-1564.0343017578125,1079.4207763671875,0,200
5,-953.21337890625,108.11337280273438,0,200
6,-1304.675048828125,417.3049011230469,0,200
7,-1113.7628173828125,420.75439453125,0,200
8,-1388.5517578125,262.34002685546875,0,200
9,-1715.52099609375,678.3925170898438,0,200
10,-1371.9853515625,919.7304077148438,0,200
11,-1627.00341796875,108.814453125,0,200
12,-1464.5845947265625,429.86279296875,24,200
13,-1136.5986328125,362.8846435546875,0,200
14,-1357.6820068359375,44.5914306640625,0,200
15,-1674.52734375,147.29815673828125,0,200
16,-1700.624755859375,658.5048217773438,0,200
17,-1072.056396484375,64.0465087890625,0,200
18,-1769.68115234375,107.12518310546875,0,200
19,-1941.158203125,1214.26025390625,0,200
20,-1781.4644775390625,356.4078369140625,0,200
21,-2131.220458984375,390.52789306640625,0,200
22,-1452.149658203125,425.90911865234375,0,200
23,-2051.5263671875,66.3155517578125,0,200
24,-1681.4053955078125,105.6416015625,12,200
25,-2016.299072265625,55.641357421875,0,200
26,-1359.3544921875,289.884521484375,0,200
27,-1530.968017578125,432.40087890625,0,200
28,-979.715087890625,55.679412841796875,0,200
29,-2100.42822265625,438.8482666015625,0,200
30,-1954.265625,405.18914794921875,0,200
31,-2324.92431640625,769.6419677734375,0,200
32,-2093.74072265625,309.6690673828125,0,200
33,-3003.35400390625,44.3636474609375,0,200
34,-1735.73583984375,559.7909545898438,0,200
35,-2164.08740234375,257.560791015625,0,200
36,-1624.8172607421875,120.875,0,200
37,-1626.1697998046875,309.8172607421875,0,200
38,-2022.10546875,741.3844604492188,0,200
39,-2445.67236328125,35.605712890625,0,200
40,-2990.7294921875,239.243896484375,0,200
41,-2997.0380859375,11.2193603515625,0,200
42,-1829.8941650390625,215.8856201171875,10,200
43,-2964.65087890625,918.7432861328125,0,200
44,-2218.500244140625,189.819580078125,0,200
45,-1777.112548828125,457.31829833984375,0,200
46,-1778.94921875,779.1259765625,0,200
47,-2447.10888671875,437.8585205078125,0,200
48,-2096.13134765625,435.8104248046875,0,200
49,-2110.92626953125,145.959716796875,0,200
50,-2033.37158203125,565.111328125,0,200
