episode,ep_return_mean,ep_return_std,collisions,steps
1,3.3274478912353516,24.60085105895996,0,300
2,-11.134596824645996,12.653096199035645,0,300
3,-36.176666259765625,0.36469078063964844,0,300
4,701.2939453125,713.0796508789062,0,300
5,548.4578247070312,588.8535766601562,7,300
6,-16.249305725097656,11.654891967773438,0,300
7,-50.466392517089844,2.816099166870117,0,300
8,-36.84299087524414,22.572933197021484,0,300
9,565.8941040039062,572.7551879882812,0,300
10,-11.478246688842773,14.88525390625,0,300
11,-31.090272903442383,34.43638610839844,0,300
12,-93.66375732421875,2.504230499267578,14,300
13,-68.53964233398438,6.215602874755859,0,300
14,-127.13021850585938,23.109100341796875,14,300
15,-35.200992584228516,45.8752326965332,6,300
16,-60.62320327758789,9.61770248413086,1,300
17,-30.183835983276367,22.655542373657227,0,300
18,-76.43661499023438,3.0448036193847656,0,300
19,4.549918174743652,14.208588600158691,0,300
20,623.3628540039062,594.4794311523438,0,300
21,-43.15086364746094,4.477422714233398,0,300
22,-49.36223602294922,3.787626266479492,0,300
23,-17.587261199951172,1.713200569152832,0,300
24,-10.924612998962402,15.71321964263916,0,300
25,-39.004695892333984,3.273662567138672,0,300
26,10.8380126953125,2.338503360748291,0,300
27,-45.93230438232422,11.23771858215332,0,300
28,672.625,699.4464111328125,0,300
29,-44.94021224975586,7.023868560791016,0,300
30,696.1248168945312,727.4885864257812,0,300
31,-16.617347717285156,6.184475898742676,0,300
32,-32.61831283569336,22.0666561126709,5,300
33,-43.84205627441406,3.6492176055908203,0,300
34,557.218017578125,658.8131103515625,2,300
35,-30.058700561523438,20.628143310546875,0,300
36,-15.68887710571289,29.393978118896484,0,300
37,26.470117568969727,8.503488540649414,2,300
38,601.5499877929688,626.7333984375,0,300
39,-56.292205810546875,15.422494888305664,3,300
40,-42.49064636230469,13.915565490722656,0,300
41,-50.33308029174805,20.84695053100586,0,300
42,-94.63423919677734,1.2960357666015625,13,300
43,-37.776947021484375,21.951345443725586,0,300
44,-24.862062454223633,5.918947219848633,0,300
45,-24.059350967407227,44.38550567626953,0,300
46,446.54217529296875,504.22406005859375,0,300
47,-186.94219970703125,7.81610107421875,28,300
48,-81.16921997070312,19.579626083374023,14,300
49,-85.7752685546875,1.0921401977539062,14,300
50,3.5842742919921875,15.41891860961914,0,300
51,479.3089599609375,520.1939697265625,0,300
52,-16.1817569732666,19.747682571411133,0,300
53,-23.26879119873047,15.683185577392578,1,300
54,662.5162353515625,673.8779296875,0,300
55,417.5681457519531,371.8696594238281,0,300
56,12.312613487243652,9.965456008911133,0,300
57,-29.403919219970703,5.399837493896484,0,300
58,536.764404296875,562.0379638671875,0,300
59,533.83642578125,627.629638671875,3,300
60,-60.04905700683594,3.886484146118164,5,300
61,437.34271240234375,613.7747192382812,29,300
62,718.4561157226562,714.4534912109375,0,300
63,4.103665828704834,16.606586456298828,0,300
64,665.7655029296875,661.3865966796875,0,300
65,612.4029541015625,590.480712890625,0,300
66,-420.1035461425781,10.79840087890625,83,300
67,-25.46682357788086,3.457594871520996,0,300
68,371.4160461425781,411.4857177734375,0,300
69,707.9209594726562,208.25477600097656,0,157
70,-18.408370971679688,16.977020263671875,0,300
71,-17.76873016357422,38.48782730102539,0,300
72,-3.139854907989502,17.769668579101562,0,300
73,-57.063568115234375,0.956085205078125,18,300
74,662.5889282226562,686.0291137695312,0,300
75,-10.869850158691406,0.4561786651611328,0,300
76,-77.9264144897461,5.495719909667969,9,300
77,725.113525390625,307.7665710449219,0,212
78,18.311750411987305,1.4307899475097656,0,300
79,528.12890625,529.3421630859375,0,300
80,333.690673828125,377.4278564453125,0,300
81,-167.71144104003906,19.78802490234375,34,300
82,2.9486470222473145,8.828571319580078,0,300
83,-229.41119384765625,15.579330444335938,42,300
84,703.5164794921875,252.51205444335938,0,238
85,-264.90057373046875,6.015899658203125,49,300
86,390.13201904296875,475.40673828125,11,300
87,-32.97947692871094,473.4095458984375,97,300
88,-481.07861328125,3.5255279541015625,96,300
89,-296.3442077636719,4.09991455078125,57,300
90,446.1370849609375,482.8223876953125,0,300
91,-86.62312316894531,11.005908966064453,11,300
92,586.9069213867188,567.6115112304688,0,300
93,88.19984436035156,262.9429931640625,32,300
94,234.82008361816406,251.70152282714844,0,300
95,-36.910552978515625,18.21582794189453,0,300
96,579.7916870117188,518.9196166992188,0,300
97,710.9761962890625,726.160888671875,0,300
98,595.6568603515625,619.5723876953125,0,300
99,-16.901241302490234,10.338849067687988,0,300
100,558.42236328125,558.3336791992188,0,300
