episode,ep_return_mean,ep_return_std,collisions,steps
1,-37.03749084472656,16.248037338256836,0,300
2,9.779467582702637,8.314215660095215,0,300
3,4.42361307144165,4.834986686706543,0,300
4,-13.381074905395508,8.98831558227539,0,300
5,-10.422913551330566,7.839442253112793,0,300
6,-12.945562362670898,10.855454444885254,0,300
7,-7.429960250854492,24.959436416625977,0,300
8,-28.53057861328125,7.503495216369629,0,300
9,-1.2137451171875,24.508703231811523,0,300
10,-2.3414103984832764,6.53672981262207,0,300
11,-29.038105010986328,4.656428337097168,0,300
12,-17.666954040527344,6.076350688934326,1,300
13,-29.028766632080078,1.6051216125488281,0,300
14,-5.725253582000732,10.234111785888672,0,300
15,-0.5956170558929443,8.331534385681152,0,300
16,-30.310766220092773,15.157548904418945,0,300
17,-38.24735641479492,9.835227966308594,0,300
18,-37.47081756591797,5.763523101806641,0,300
19,7.613112449645996,9.489045143127441,0,300
20,-34.50886535644531,6.034201622009277,0,300
21,-32.48548126220703,11.904935836791992,0,300
22,-0.7735950946807861,4.9260406494140625,0,300
23,-25.098386764526367,1.8385734558105469,0,300
24,-24.5588321685791,13.698365211486816,0,300
25,-22.29625701904297,10.332184791564941,0,300
26,-16.287607192993164,11.804291725158691,0,300
27,-8.452532768249512,3.2337591648101807,0,300
28,-31.06446647644043,1.1216411590576172,0,300
29,-15.200161933898926,14.795428276062012,0,300
30,-16.88806915283203,10.392334938049316,0,300
31,0.7874488830566406,4.636394500732422,0,300
32,-29.017559051513672,9.333052635192871,0,300
33,2.9705753326416016,11.772258758544922,0,300
34,-12.297101974487305,4.28672456741333,0,300
35,9.463274955749512,12.358518600463867,0,300
36,-29.553876876831055,19.706790924072266,2,300
37,-5.692386150360107,2.4208922386169434,0,300
38,-21.792755126953125,15.671134948730469,0,300
39,-7.090437889099121,15.304709434509277,0,300
40,-19.949296951293945,13.670228958129883,0,300
41,3.894324779510498,17.407752990722656,0,300
42,11.992605209350586,5.744422912597656,0,293
43,-15.701504707336426,5.358153343200684,0,300
44,7.894125461578369,10.756939888000488,0,300
45,5.268265724182129,10.410059928894043,0,300
46,-19.80817222595215,3.701436996459961,0,300
47,-9.299105644226074,1.738978624343872,0,300
48,-15.583563804626465,11.441555976867676,0,300
49,-16.708452224731445,3.7112159729003906,0,300
50,-2.604428768157959,18.400421142578125,0,300
