episode,ep_return_mean,ep_return_std,collisions,steps
1,-32.82392501831055,19.843111038208008,0,300
2,-0.007193088531494141,3.262345790863037,0,300
3,45.95646667480469,73.58525085449219,0,300
4,-16.033246994018555,7.79032564163208,0,300
5,-46.58747863769531,3.2899246215820312,4,300
6,-36.72365951538086,7.861865043640137,0,300
7,-21.212621688842773,10.725923538208008,0,300
8,-23.848339080810547,4.078827857971191,0,300
9,-16.84363555908203,5.200662612915039,0,300
10,-7.623194694519043,2.936464309692383,0,300
11,-27.679561614990234,11.94044303894043,1,300
12,0.07352209091186523,9.545372009277344,0,300
13,55.6485481262207,50.330806732177734,0,300
14,-5.3204240798950195,30.407840728759766,0,300
15,-58.01202392578125,0.5729293823242188,5,300
16,-27.24274444580078,15.68572998046875,0,300
17,-12.75389289855957,19.429990768432617,1,300
18,-41.07151794433594,8.535224914550781,2,300
19,-33.557708740234375,10.698135375976562,1,300
20,24.064489364624023,54.30059051513672,3,300
21,32.24407958984375,61.429718017578125,0,300
22,37.390350341796875,50.14570617675781,0,300
23,-28.60260772705078,5.622149467468262,0,300
24,-18.12088394165039,19.432209014892578,0,300
25,-21.319072723388672,8.596360206604004,0,300
26,8.45847225189209,26.374923706054688,0,300
27,0.4496198892593384,1.479783535003662,0,300
28,-23.879383087158203,9.983497619628906,0,300
29,-14.327211380004883,12.206748962402344,0,300
30,-22.800060272216797,66.15391540527344,7,300
31,45.8322639465332,53.97087478637695,0,300
32,-45.94945526123047,11.857316970825195,2,300
33,-22.168371200561523,8.429636001586914,0,300
34,56.67747497558594,49.1859130859375,0,300
35,56.992034912109375,54.722923278808594,0,300
36,48.15587615966797,72.07669830322266,0,300
37,57.90509033203125,50.676429748535156,0,300
38,-10.867762565612793,13.71690559387207,0,300
39,-5.191227436065674,4.096438407897949,0,300
40,33.090545654296875,49.704063415527344,1,300
41,7.0076117515563965,21.093549728393555,0,300
42,115.79118347167969,5.565471649169922,0,108
43,-14.380514144897461,8.40611457824707,0,300
44,56.81403350830078,60.759300231933594,0,300
45,46.02039337158203,42.86671829223633,0,300
46,47.905086517333984,71.89036560058594,0,300
47,-9.327159881591797,7.2786865234375,0,300
48,-15.377066612243652,7.657525062561035,0,300
49,-2.8439245223999023,20.005569458007812,0,300
50,-7.4641947746276855,9.033529281616211,0,300
