episode,ep_return_mean,ep_return_std,collisions,steps
1,-67.18909454345703,5.68305778503418,3,300
2,-259.263671875,3.1494140625,23,300
3,-2216.6201171875,4.6602783203125,218,300
4,-157.00326538085938,5.824043273925781,12,300
5,-106.51229858398438,1.2084312438964844,8,300
6,-43.28213882446289,6.60247802734375,0,300
7,-45.40930938720703,3.6047534942626953,0,300
8,-143.38003540039062,14.789566040039062,11,300
9,-25.198505401611328,3.6200857162475586,0,300
10,188.65921020507812,210.5447998046875,0,300
11,-37.21697998046875,14.602679252624512,0,300
12,-114.75808715820312,0.14947891235351562,8,300
13,-118.82711791992188,0.4346733093261719,7,300
14,-178.4471435546875,10.306381225585938,13,300
15,-55.08842849731445,20.234249114990234,3,300
16,-56.28474426269531,6.862733840942383,1,300
17,-35.92994689941406,10.702207565307617,0,300
18,-51.412269592285156,4.135536193847656,0,300
19,-20.605823516845703,1.8449201583862305,0,300
20,182.23130798339844,199.31875610351562,0,300
21,-45.58917999267578,0.03561973571777344,0,300
22,-38.019004821777344,5.295492172241211,0,300
23,-36.60221481323242,6.247790336608887,0,300
24,-24.24908447265625,3.3975324630737305,0,300
25,-25.60032081604004,17.42899513244629,0,300
26,-21.888671875,4.220331192016602,0,300
27,185.6475372314453,223.3388214111328,0,300
28,-162.85549926757812,5.075035095214844,13,300
29,-33.39374542236328,0.6816310882568359,0,300
30,178.3274383544922,225.47654724121094,0,300
31,-39.69490051269531,4.22697639465332,0,300
32,-1676.700439453125,1.68328857421875,166,300
33,178.32449340820312,223.10858154296875,0,300
34,-532.0805053710938,0.94146728515625,48,300
35,-2051.72314453125,13.96624755859375,202,300
36,-1001.9418334960938,2.08721923828125,96,300
37,-732.5592041015625,19.158050537109375,71,300
38,-2478.265869140625,3.639404296875,244,300
39,-2082.037841796875,8.677978515625,204,300
40,-2596.437744140625,1.2431640625,256,300
41,-1623.4205322265625,2.6104736328125,158,300
42,-2056.53173828125,0.054809704422950745,202,300
43,-1428.827392578125,2.925537109375,139,300
44,-1960.119140625,15.0804443359375,192,300
45,-862.728515625,9.949554443359375,82,300
46,313.59490966796875,0.8448638916015625,0,37
47,-868.4898071289062,2.65191650390625,82,300
48,-726.333740234375,10.22418212890625,70,300
49,-220.017578125,207.9292449951172,40,300
50,-1618.124267578125,12.2928466796875,159,300
