episode,ep_return_mean,ep_return_std,collisions,steps
1,-31.796998977661133,33.629798889160156,0,300
2,18.154508590698242,5.173801422119141,0,300
3,198.1531982421875,24.994537353515625,0,291
4,77.81864929199219,45.90235900878906,0,300
5,-6.360404968261719,20.773204803466797,0,300
6,45.82012176513672,59.30323791503906,0,300
7,46.796966552734375,88.14129638671875,0,300
8,-33.56166076660156,19.029245376586914,0,300
9,-20.30345916748047,1.7285051345825195,0,300
10,-2.993297576904297,20.179794311523438,0,300
11,-14.340812683105469,12.565853118896484,1,300
12,11.050397872924805,3.88625168800354,0,300
13,-19.14296531677246,19.836191177368164,1,300
14,-12.213568687438965,35.089942932128906,0,300
15,5.665948867797852,7.016719341278076,0,300
16,-37.1865234375,2.9180049896240234,3,300
17,26.77071189880371,26.730310440063477,0,300
18,76.017333984375,58.04598617553711,0,300
19,-7.20871114730835,10.029394149780273,0,300
20,0.842465877532959,4.4778828620910645,0,300
21,48.068363189697266,58.888729095458984,0,300
22,-13.290580749511719,44.260257720947266,0,300
23,-9.826613426208496,27.257610321044922,0,300
24,16.63291358947754,29.369129180908203,0,300
25,34.828819274902344,73.87395477294922,1,300
26,-13.832036972045898,21.157442092895508,6,300
27,-70.43362426757812,24.54904556274414,11,300
28,-11.471914291381836,1.3854622840881348,0,300
29,-0.2444620132446289,16.506710052490234,0,300
30,8.400686264038086,0.2781977653503418,0,300
31,1.1511939764022827,4.6525115966796875,0,300
32,-6.820222854614258,9.799419403076172,0,300
33,-25.020069122314453,14.538032531738281,0,300
34,-5.18194580078125,4.600255966186523,0,300
35,63.91123962402344,77.924560546875,0,300
36,2.353422164916992,25.90159797668457,0,300
37,18.49883460998535,14.530290603637695,0,300
38,-7.531754493713379,26.714168548583984,2,300
39,70.50389099121094,50.66053009033203,0,300
40,184.43899536132812,28.451446533203125,0,250
41,87.57681274414062,31.761123657226562,0,300
42,71.06057739257812,64.69444274902344,0,300
43,-7.916346549987793,31.225906372070312,0,300
44,25.293487548828125,15.302420616149902,0,300
45,64.65777587890625,93.80396270751953,0,300
46,-14.673311233520508,1.7916789054870605,1,300
47,175.5772705078125,2.0268630981445312,0,222
48,4.589527130126953,1.9893701076507568,0,300
49,55.39688491821289,94.10432434082031,0,300
50,49.15467834472656,84.29412841796875,0,300
