episode,ep_return_mean,ep_return_std,collisions,steps
1,-74.57081604003906,25.509904861450195,0,300
2,203.25978088378906,268.35772705078125,0,300
3,-145.073486328125,1.6550521850585938,9,300
4,257.29522705078125,333.181640625,0,300
5,336.640625,62.94236755371094,3,193
6,-98.32744598388672,18.154998779296875,0,300
7,-140.679931640625,7.255622863769531,0,300
8,-137.59701538085938,22.74496078491211,0,300
9,-91.89274597167969,18.13351821899414,0,300
10,-103.8563232421875,37.41230773925781,0,300
11,-102.17483520507812,30.681045532226562,0,300
12,-132.88719177246094,10.84878921508789,6,300
13,-166.05181884765625,9.457870483398438,1,300
14,-26.871627807617188,217.08624267578125,10,300
15,-88.85894012451172,37.867698669433594,3,300
16,-124.3602294921875,12.785198211669922,0,300
17,-111.15882873535156,15.234375,0,300
18,255.05194091796875,337.667236328125,0,300
19,232.73550415039062,275.0375061035156,0,300
20,400.2060546875,143.28790283203125,0,265
21,-122.678466796875,11.811817169189453,0,300
22,-119.42192077636719,20.824352264404297,0,300
23,-81.33638763427734,17.950197219848633,0,300
24,-65.7164306640625,28.20063591003418,0,300
25,-105.74310302734375,3.1733970642089844,0,300
26,-39.09560775756836,20.080718994140625,0,300
27,-114.98088836669922,5.586761474609375,0,300
28,-595.9212036132812,40.779296875,61,300
29,-93.27464294433594,4.572216033935547,0,300
30,-183.8602294921875,12.261619567871094,17,300
31,-4455.3359375,47.060791015625,237,300
32,280.4089660644531,311.9940490722656,3,300
33,-3721.55419921875,34.1522216796875,216,300
34,-3151.73095703125,15.9696044921875,190,300
35,-3987.8603515625,24.2384033203125,228,300
36,-4785.89501953125,9.783203125,254,300
37,-4738.0517578125,68.956298828125,258,300
38,-4693.3154296875,28.58349609375,246,300
39,-5430.63232421875,21.15380859375,265,300
40,-5785.5146484375,6.321044921875,287,300
41,-3935.33544921875,5.2626953125,210,300
42,264.52667236328125,325.50592041015625,0,300
43,-3084.944091796875,6.500732421875,175,300
44,232.36203002929688,351.8349304199219,1,300
45,-4437.0244140625,3.8251953125,241,300
46,-650.3584594726562,61.5252685546875,35,300
47,-2802.87744140625,11.4691162109375,139,300
48,305.5958557128906,298.8355407714844,0,300
49,-18.213851928710938,331.27301025390625,23,300
50,-3798.818359375,52.9979248046875,207,300
51,-2206.669677734375,0.15283203125,114,300
52,-5312.8251953125,21.66845703125,256,300
53,-4626.94482421875,63.412109375,254,300
54,-5258.552734375,10.5791015625,279,300
55,267.3420715332031,331.3249816894531,0,300
56,282.29095458984375,309.31256103515625,0,300
57,-3405.09716796875,20.9493408203125,178,300
58,-4696.91015625,15.040283203125,267,300
59,-3673.771484375,26.1427001953125,215,300
60,-5597.6162109375,0.17749039828777313,282,300
61,272.19110107421875,320.6524963378906,0,300
62,-2730.8583984375,0.3140869438648224,143,300
63,301.6889343261719,290.1820373535156,0,300
64,-2750.043701171875,52.449462890625,139,300
65,-4006.36474609375,29.2716064453125,204,300
66,-5466.005859375,28.521728515625,295,300
67,-4512.56494140625,21.560546875,228,300
68,-2195.31201171875,17.4827880859375,115,300
69,-3877.730224609375,4.11865234375,211,300
70,-4184.38720703125,15.11669921875,229,300
71,-2184.7763671875,42.3260498046875,100,300
72,241.54971313476562,294.9491882324219,9,300
73,-2475.9736328125,2.7161865234375,128,300
74,-2913.44384765625,29.7568359375,156,300
75,-4341.33203125,34.11181640625,235,300
76,-1730.71484375,54.5550537109375,103,300
77,-3367.541015625,1.3935546875,173,300
78,-1.1667852401733398,19.086688995361328,0,300
79,249.40916442871094,357.36053466796875,0,300
80,-4554.421875,32.34326171875,208,300
81,-5474.9169921875,11.706787109375,238,300
82,-5654.7294921875,34.876708984375,248,300
83,-6333.8994140625,19.870849609375,278,300
84,-6107.06005859375,40.95654296875,269,300
85,-5857.3525390625,3.7998046875,260,300
86,-5658.6875,6.260498046875,243,300
87,-5798.9248046875,47.966064453125,252,300
88,-6784.6953125,0.7373046875,295,300
89,-6210.32080078125,11.63037109375,266,300
90,-5817.404296875,10.84228515625,249,300
91,-6005.23291015625,18.05615234375,261,300
92,54.66081237792969,336.079345703125,13,300
93,-5698.7099609375,32.208251953125,252,300
94,297.4039001464844,305.7123107910156,0,300
95,-5770.177734375,26.435302734375,243,300
96,-5744.5947265625,58.34716796875,248,300
97,-6242.3466796875,48.941650390625,262,300
98,-6776.07275390625,1.1845703125,292,300
99,285.2491760253906,342.6255798339844,0,300
100,-6455.818359375,1.781494140625,273,300
