episode,ep_return_mean,ep_return_std,collisions,steps
1,-10.869153022766113,15.2121000289917,0,300
2,185.6199493408203,175.86366271972656,0,300
3,194.15826416015625,172.58670043945312,0,300
4,-14.356157302856445,0.8705458641052246,2,300
5,-5.4185686111450195,7.170164108276367,1,300
6,-14.779512405395508,5.3676676750183105,0,300
7,-0.2838420867919922,11.061030387878418,0,300
8,-8.762006759643555,5.8486433029174805,0,300
9,-6.894774436950684,3.357267379760742,0,300
10,8.003496170043945,5.473993301391602,0,300
11,3.4502925872802734,7.32325553894043,0,300
12,-0.8816248178482056,3.9179162979125977,0,300
13,200.98849487304688,196.017578125,0,300
14,190.235107421875,177.22808837890625,0,300
15,9.091367721557617,4.542923450469971,0,300
16,164.7675018310547,181.9442138671875,2,300
17,8.471109390258789,1.5561327934265137,0,300
18,331.39910888671875,19.451797485351562,0,174
19,-2.8714396953582764,7.639545440673828,0,300
20,176.7415313720703,170.11305236816406,0,300
21,331.5796203613281,17.7255859375,0,134
22,206.16455078125,198.71420288085938,0,300
23,-2.1450037956237793,18.06794548034668,0,300
24,1.3646011352539062,23.606121063232422,0,300
25,186.745361328125,204.10464477539062,1,300
26,192.90728759765625,187.4187774658203,0,300
27,4.324570178985596,9.798593521118164,2,300
28,193.2227325439453,216.4390411376953,0,300
29,8.740379333496094,11.81187629699707,0,300
30,6.087836265563965,4.804093360900879,0,300
31,189.37652587890625,196.65823364257812,2,300
32,-43.18584060668945,7.714935302734375,4,300
33,193.96607971191406,194.5542755126953,0,300
34,209.65489196777344,189.9325714111328,0,300
35,330.43499755859375,10.10772705078125,0,124
36,195.41317749023438,197.08514404296875,0,300
37,7.834042072296143,12.51761245727539,0,300
38,201.7659912109375,195.225341796875,0,300
39,335.3099365234375,16.9739990234375,0,133
40,205.35374450683594,209.500244140625,0,300
41,327.24639892578125,9.413787841796875,0,132
42,179.94039916992188,202.1605224609375,3,300
43,341.01495361328125,34.86717224121094,0,240
44,212.00082397460938,201.45986938476562,0,300
45,194.44970703125,209.3431854248047,0,300
46,4.692852020263672,15.833196640014648,0,300
47,3.0200910568237305,3.2668237686157227,0,300
48,-2.620089054107666,3.851132869720459,0,300
49,200.16452026367188,204.14683532714844,0,300
50,202.37351989746094,207.12229919433594,0,300
