episode,ep_return_mean,ep_return_std,collisions,steps
1,-50.64787292480469,39.68624496459961,0,300
2,14.904718399047852,6.588441371917725,0,300
3,15.376424789428711,28.114858627319336,0,300
4,66.31233215332031,57.37885665893555,0,300
5,-13.177135467529297,27.831241607666016,0,300
6,-25.62771987915039,5.208646774291992,0,300
7,-18.943391799926758,28.002164840698242,0,300
8,-50.130062103271484,25.42951774597168,0,300
9,-29.873706817626953,4.904781341552734,0,300
10,86.85376739501953,64.7549819946289,0,300
11,-33.08881759643555,25.782747268676758,1,300
12,21.658723831176758,32.71698760986328,0,300
13,6.961248397827148,43.31842041015625,0,300
14,-10.958585739135742,49.48252868652344,0,300
15,-77.26097869873047,2.5165557861328125,7,300
16,-33.38434600830078,38.94182586669922,0,300
17,14.493610382080078,44.799991607666016,0,300
18,-66.11279296875,20.348560333251953,2,300
19,-24.36819076538086,34.4840087890625,0,300
20,60.71012496948242,61.02534866333008,1,300
21,-47.53251647949219,9.058361053466797,0,300
22,-21.688365936279297,11.621893882751465,0,300
23,-40.93067169189453,32.638954162597656,0,300
24,-0.8046226501464844,33.16164779663086,0,300
25,-4.777156829833984,6.594516754150391,0,300
26,49.80752944946289,33.165958404541016,0,300
27,35.593223571777344,22.5617733001709,0,300
28,-51.55116271972656,15.615921020507812,0,300
29,-6.8180766105651855,17.711158752441406,0,300
30,-42.82978820800781,19.679338455200195,4,300
31,66.40054321289062,47.0928840637207,0,300
32,-16.384172439575195,23.11579132080078,0,300
33,-3.3719630241394043,11.390113830566406,0,300
34,-0.18830394744873047,29.764484405517578,0,300
35,79.28875732421875,58.133453369140625,0,300
36,5.422194480895996,26.06885528564453,0,300
37,73.1805191040039,58.28717803955078,0,300
38,56.60930633544922,51.607757568359375,2,300
39,5.618124961853027,10.362992286682129,0,300
40,-16.58212661743164,22.886943817138672,0,300
41,85.34911346435547,94.66870880126953,0,300
42,100.04339599609375,10.951812744140625,3,221
43,9.198541641235352,30.91987419128418,0,300
44,20.05556297302246,10.628255844116211,0,300
45,-2.607316017150879,32.942054748535156,0,300
46,18.26833724975586,6.744513988494873,0,300
47,-3.4809012413024902,5.702536106109619,0,300
48,74.47366333007812,39.47359085083008,0,300
49,8.993956565856934,26.37743377685547,0,300
50,1.547628402709961,21.651994705200195,0,300
