episode,return_mean,collisions,steps,success
1,-21.59808349609375,0,300,0
2,-5.090834617614746,0,300,0
3,192.66830444335938,0,300,0
4,201.42123413085938,0,300,0
5,-2.5966711044311523,0,300,0
6,184.30654907226562,0,300,0
7,-41.597801208496094,2,300,0
8,-73.31309509277344,4,300,0
9,-20.90688705444336,1,300,0
10,357.7144775390625,0,126,1
11,-90.86991882324219,8,300,0
12,19.94373893737793,0,300,0
13,203.93792724609375,0,300,0
14,212.679443359375,0,300,0
15,12.423662185668945,1,300,0
16,164.24024963378906,0,300,0
17,0.530853271484375,0,300,0
18,-17.529497146606445,0,300,0
19,190.99560546875,0,300,0
20,-18.814735412597656,0,300,0
21,172.34866333007812,0,300,0
22,218.26351928710938,0,300,0
23,198.30081176757812,0,300,0
24,-2.9996354579925537,0,300,0
25,150.68600463867188,4,300,0
26,19.783296585083008,1,300,0
27,39.834022521972656,0,300,0
28,-21.919349670410156,0,300,0
29,-1.6107759475708008,0,300,0
30,172.35086059570312,0,300,0
31,-18.67620277404785,2,300,0
32,-15.061159133911133,1,300,0
33,-8.733589172363281,0,300,0
34,186.14529418945312,0,300,0
35,201.50540161132812,0,300,0
36,2.820880889892578,0,300,0
37,16.995922088623047,0,300,0
38,9.082756042480469,0,300,0
39,174.74734497070312,0,300,0
40,168.05740356445312,0,300,0
41,-6.955986022949219,2,300,0
42,359.3685302734375,1,231,1
43,201.3837890625,0,300,0
44,9.510841369628906,0,300,0
45,190.12049865722656,0,300,0
46,11.311925888061523,0,300,0
47,-105.46076965332031,9,300,0
48,1.8559989929199219,0,300,0
49,-3.4442787170410156,0,300,0
50,3.8214728832244873,0,300,0
51,21.485076904296875,0,300,0
52,18.415496826171875,0,300,0
53,196.3506622314453,0,300,0
54,179.43475341796875,0,300,0
55,22.385059356689453,0,300,0
56,226.98089599609375,0,300,0
57,206.81768798828125,0,300,0
58,330.56805419921875,0,182,1
59,27.153099060058594,0,300,0
60,210.6565704345703,0,300,0
61,147.99765014648438,0,300,0
62,239.13836669921875,0,300,0
63,170.767822265625,0,300,0
64,-4.658332824707031,0,300,0
65,225.26617431640625,0,300,0
66,217.20339965820312,1,300,0
67,-4.33176326751709,0,300,0
68,214.92120361328125,0,300,0
69,-0.21643710136413574,0,300,0
70,233.0961151123047,0,300,0
71,178.8066864013672,0,300,0
72,220.1875762939453,0,300,0
73,212.98292541503906,0,300,0
74,315.3373718261719,5,167,1
75,220.67935180664062,0,300,0
76,-19.005218505859375,1,300,0
77,-9.492380142211914,0,300,0
78,-20.367889404296875,0,300,0
79,-45.177276611328125,3,300,0
80,-20.629180908203125,3,300,0
81,175.9866180419922,0,300,0
82,207.29183959960938,0,300,0
83,189.8631134033203,0,300,0
84,205.62306213378906,0,300,0
85,157.50209045410156,0,300,0
86,363.889892578125,0,300,1
87,361.38525390625,0,125,1
88,186.91140747070312,0,300,0
89,174.8838653564453,4,300,0
90,13.824068069458008,0,300,0
91,15.103800773620605,0,300,0
92,207.0934295654297,0,300,0
93,222.69676208496094,0,300,0
94,222.734375,0,300,0
95,24.248374938964844,0,300,0
96,182.10546875,3,300,0
97,-7.146693706512451,2,300,0
98,7.626256465911865,0,300,0
99,295.07525634765625,3,109,1
100,199.58128356933594,1,300,0
101,-4.50819206237793,0,300,0
102,-14.506251335144043,0,300,0
103,-6.986078262329102,0,300,0
104,162.79295349121094,3,300,0
105,217.32537841796875,0,300,0
106,-30.5578556060791,0,300,0
107,-21.375873565673828,0,300,0
108,391.2823486328125,0,226,1
109,-35.23912811279297,3,300,0
110,341.448974609375,0,51,1
111,7.962421417236328,0,300,0
112,22.980205535888672,0,300,0
113,5.544036865234375,0,300,0
114,0.028603792190551758,0,300,0
115,167.26377868652344,0,300,0
116,386.27838134765625,0,214,1
117,232.08999633789062,0,300,0
118,-126.1685791015625,14,300,0
119,-7.225104331970215,1,300,0
120,205.97100830078125,1,300,0
121,23.544841766357422,0,300,0
122,205.97695922851562,0,300,0
123,173.2104949951172,0,300,0
124,189.3920440673828,0,300,0
125,222.6409149169922,0,300,0
126,366.75640869140625,0,194,1
127,198.01016235351562,0,300,0
128,237.92848205566406,0,300,0
129,377.96636962890625,0,237,1
130,15.918700218200684,3,300,0
131,200.98654174804688,0,300,0
132,211.93336486816406,0,300,0
133,198.50119018554688,0,300,0
134,341.09808349609375,0,91,1
135,335.24810791015625,0,142,1
136,155.107177734375,0,300,0
137,199.55323791503906,0,300,0
138,-10.328670501708984,0,300,0
139,220.62037658691406,0,300,0
140,6.348349571228027,0,300,0
141,-99.94334411621094,10,300,0
142,232.7391815185547,0,300,0
143,206.64578247070312,1,300,0
144,-0.47646474838256836,0,300,0
145,-3.0277974605560303,2,300,0
146,377.5799560546875,0,291,1
147,134.56198120117188,5,300,0
148,376.98309326171875,0,240,1
149,7.478291034698486,0,300,0
150,18.335914611816406,0,300,0
151,213.63531494140625,0,300,0
152,21.83362579345703,0,300,0
153,88.79641723632812,10,300,0
154,-1.7000160217285156,0,300,0
155,-11.746830940246582,0,300,0
156,172.42971801757812,0,300,0
157,-8.777872085571289,0,300,0
158,186.9027099609375,0,300,0
159,-7.558825492858887,1,300,0
160,349.43170166015625,0,173,1
161,362.72076416015625,0,278,1
162,211.26097106933594,0,300,0
163,163.10153198242188,2,300,0
164,186.2135009765625,0,300,0
165,262.96368408203125,0,300,0
166,347.23944091796875,0,94,1
167,-6.9417243003845215,0,300,0
168,7.297743320465088,0,300,0
169,180.27554321289062,0,300,0
170,203.64744567871094,0,300,0
171,227.24972534179688,2,300,0
172,207.82875061035156,0,300,0
173,225.86355590820312,0,300,0
174,209.61618041992188,0,300,0
175,-12.686331748962402,2,300,0
176,371.38623046875,0,235,1
177,229.48902893066406,0,300,0
178,166.3451690673828,1,300,0
179,9.777631759643555,0,300,0
180,-2.035834789276123,0,300,0
181,353.1840515136719,1,147,1
182,6.150952339172363,0,300,0
183,202.73875427246094,0,300,0
184,-47.745609283447266,2,300,0
185,200.09774780273438,0,300,0
186,329.29510498046875,0,71,1
187,209.79331970214844,1,300,0
188,333.44671630859375,0,156,1
189,205.3497314453125,0,300,0
190,361.3235168457031,0,136,1
191,199.20556640625,0,300,0
192,221.53433227539062,0,300,0
193,186.6891632080078,0,300,0
194,179.317138671875,0,300,0
195,-87.31901550292969,7,300,0
196,15.20450210571289,0,300,0
197,-8.29800033569336,0,300,0
198,0.057853877544403076,0,300,0
199,-8.057385444641113,0,300,0
200,182.48390197753906,0,300,0
201,8.674118041992188,0,300,0
202,-4.294134140014648,0,300,0
203,0.43408870697021484,0,300,0
204,-16.142345428466797,1,300,0
205,185.54122924804688,0,300,0
206,207.6361846923828,0,300,0
207,-1.7198572158813477,0,300,0
208,-13.948003768920898,0,300,0
209,-25.374759674072266,2,300,0
210,337.92706298828125,1,106,1
211,206.85154724121094,2,300,0
212,-11.508005142211914,1,300,0
213,216.1195526123047,0,300,0
214,17.68462371826172,0,300,0
215,35.097618103027344,0,300,0
216,16.77526092529297,0,300,0
217,0.4461631774902344,0,300,0
218,6.095054626464844,4,300,0
219,206.20220947265625,3,300,0
220,209.87423706054688,0,300,0
221,5.520074844360352,0,300,0
222,178.8343505859375,0,300,0
223,162.78634643554688,0,300,0
224,-4.375000953674316,0,300,0
225,390.22235107421875,0,244,1
226,356.8419494628906,0,230,1
227,221.01441955566406,1,300,0
228,32.362815856933594,0,300,0
229,178.762451171875,1,300,0
230,-26.777244567871094,0,300,0
231,238.4117889404297,0,300,0
232,35.27544021606445,0,300,0
233,-19.625965118408203,0,300,0
234,304.3149108886719,3,135,1
235,218.35826110839844,0,300,0
236,376.9036865234375,0,246,1
237,217.3247833251953,0,300,0
238,330.9808349609375,2,170,1
239,144.16921997070312,8,300,0
240,192.6096954345703,2,300,0
241,173.44891357421875,0,300,0
242,182.67269897460938,0,300,0
243,208.8129119873047,0,300,0
244,-32.89888000488281,3,300,0
245,-36.840476989746094,2,300,0
246,-5.161766052246094,0,300,0
247,-13.393333435058594,0,300,0
248,-4.916460990905762,0,300,0
249,26.320175170898438,0,300,0
250,206.1152801513672,0,300,0
251,204.59524536132812,3,300,0
