episode,return_mean,collisions,steps,success
1,-101.83740234375,0,300,0
2,125.76557159423828,0,300,0
3,135.456298828125,0,300,0
4,255.02357482910156,0,300,0
5,176.5105438232422,6,300,0
6,-109.01189422607422,0,300,0
7,201.64199829101562,0,300,0
8,-100.75170135498047,0,300,0
9,88.53506469726562,0,300,0
10,-87.98915100097656,0,300,0
11,-111.263916015625,0,300,0
12,-123.6083984375,3,300,0
13,-339.07940673828125,28,300,0
14,124.51742553710938,14,300,0
15,-139.98193359375,13,300,0
16,-360.36981201171875,25,300,0
17,-105.68291473388672,0,300,0
18,344.1651306152344,0,126,1
19,34.900726318359375,13,300,0
20,-51.65327835083008,0,300,0
21,-127.88160705566406,0,300,0
22,-311.394287109375,30,300,0
23,-105.06787109375,0,300,0
24,-82.17005157470703,0,300,0
25,-112.63438415527344,0,300,0
26,-66.10222625732422,0,300,0
27,235.3768310546875,0,300,0
28,-83.96385192871094,0,300,0
29,-106.65692138671875,0,300,0
30,-130.18409729003906,0,300,0
31,-106.30179595947266,0,300,0
32,-201.009521484375,19,300,0
33,-84.71412658691406,0,300,0
34,120.83683776855469,0,300,0
35,-146.66966247558594,10,300,0
36,-126.69768524169922,0,300,0
37,-205.6622314453125,16,300,0
38,-111.60774230957031,0,300,0
39,-97.79365539550781,0,300,0
40,-77.86334991455078,0,300,0
41,-112.77568054199219,0,300,0
42,-190.38973999023438,7,300,0
43,-114.888427734375,0,300,0
44,-116.84756469726562,0,300,0
45,-207.62100219726562,12,300,0
46,236.39024353027344,0,300,0
47,-105.55743408203125,0,300,0
48,-87.222900390625,0,300,0
49,-94.28288269042969,0,300,0
50,-71.14791870117188,0,300,0
51,-124.0750732421875,0,300,0
52,-77.81153869628906,0,300,0
53,-65.9883041381836,0,300,0
54,-110.55555725097656,0,300,0
55,226.28636169433594,4,300,0
56,-68.37635803222656,0,300,0
57,217.50131225585938,0,300,0
58,114.42359924316406,0,300,0
59,-137.52218627929688,0,300,0
60,-116.94084167480469,0,300,0
61,325.8324890136719,0,62,1
62,-126.39503479003906,0,300,0
63,-108.9176254272461,0,300,0
64,210.090087890625,0,300,0
65,134.5113525390625,0,300,0
66,-162.3223114013672,4,300,0
67,-95.74919128417969,0,300,0
68,-92.94171142578125,0,300,0
69,-69.68257141113281,0,300,0
70,228.22422790527344,0,300,0
71,173.478271484375,0,300,0
72,-96.54838562011719,0,300,0
73,355.7411804199219,0,145,1
74,207.27835083007812,7,300,0
75,-119.135498046875,0,300,0
76,-254.291748046875,9,300,0
77,220.5885009765625,0,300,0
78,-88.153076171875,0,300,0
79,169.91551208496094,0,300,0
80,-61.399925231933594,0,300,0
81,-84.51332092285156,0,300,0
82,-87.35102844238281,0,300,0
83,-134.57955932617188,0,300,0
84,-103.43936920166016,0,300,0
85,-90.8779296875,0,300,0
86,-2075.763427734375,183,300,0
87,-72.81037139892578,0,300,0
88,-869.3985595703125,72,300,0
89,-113.07264709472656,0,300,0
90,195.22430419921875,0,300,0
91,-115.67778015136719,0,300,0
92,-82.5794448852539,0,300,0
93,220.13414001464844,0,300,0
94,-73.79695892333984,0,300,0
95,-107.68435668945312,0,300,0
96,-84.96189880371094,0,300,0
97,326.9497985839844,0,39,1
98,-4472.03515625,258,300,0
99,-3725.85546875,185,300,0
100,-4088.42822265625,233,300,0
