episode,return_mean,collisions,steps,success
1,-67.18909454345703,3,300,0
2,-259.263671875,23,300,0
3,-2216.6201171875,218,300,0
4,-157.00326538085938,12,300,0
5,-106.51229858398438,8,300,0
6,-43.28213882446289,0,300,0
7,-45.40930938720703,0,300,0
8,-143.38003540039062,11,300,0
9,-25.198505401611328,0,300,0
10,188.65921020507812,0,300,0
11,-37.21697998046875,0,300,0
12,-114.75808715820312,8,300,0
13,-118.82711791992188,7,300,0
14,-178.4471435546875,13,300,0
15,-55.08842849731445,3,300,0
16,-56.28474426269531,1,300,0
17,-35.92994689941406,0,300,0
18,-51.412269592285156,0,300,0
19,-20.605823516845703,0,300,0
20,182.23130798339844,0,300,0
21,-45.58917999267578,0,300,0
22,-38.019004821777344,0,300,0
23,-36.60221481323242,0,300,0
24,-24.24908447265625,0,300,0
25,-25.60032081604004,0,300,0
26,-21.888671875,0,300,0
27,185.6475372314453,0,300,0
28,-162.85549926757812,13,300,0
29,-33.39374542236328,0,300,0
30,178.3274383544922,0,300,0
31,-39.69490051269531,0,300,0
32,-1676.700439453125,166,300,0
33,178.32449340820312,0,300,0
34,-532.0805053710938,48,300,0
35,-2051.72314453125,202,300,0
36,-1001.9418334960938,96,300,0
37,-732.5592041015625,71,300,0
38,-2478.265869140625,244,300,0
39,-2082.037841796875,204,300,0
40,-2596.437744140625,256,300,0
41,-1623.4205322265625,158,300,0
42,-2056.53173828125,202,300,0
43,-1428.827392578125,139,300,0
44,-1960.119140625,192,300,0
45,-862.728515625,82,300,0
46,313.59490966796875,0,37,1
47,-868.4898071289062,82,300,0
48,-726.333740234375,70,300,0
49,-220.017578125,40,300,0
50,-1618.124267578125,159,300,0
