episode,return_mean,collisions,steps,success
1,-16.18910789489746,3,300,0
2,158.07595825195312,0,300,0
3,-237.68902587890625,77,300,0
4,149.70823669433594,0,300,0
5,159.2943878173828,0,300,0
6,-8.08074951171875,0,300,0
7,-64.77119445800781,15,300,0
8,-8.226804733276367,0,300,0
9,7.61919641494751,0,300,0
10,-7.861601829528809,0,300,0
11,-11.990424156188965,0,300,0
12,-26.289791107177734,8,300,0
13,-22.363861083984375,0,300,0
14,-61.18075942993164,15,300,0
15,-10.601475715637207,5,300,0
16,-20.934593200683594,1,300,0
17,150.92098999023438,0,300,0
18,-16.28371810913086,0,300,0
19,17.842174530029297,0,300,0
20,325.5605773925781,0,149,1
21,-11.02634048461914,0,300,0
22,81.57789611816406,22,300,0
23,157.08914184570312,0,300,0
24,13.512039184570312,0,300,0
25,158.25888061523438,0,300,0
26,15.558334350585938,0,300,0
27,4.2738800048828125,0,300,0
28,149.23170471191406,4,300,0
29,311.99969482421875,0,129,1
30,127.86198425292969,5,300,0
31,-3.0216305255889893,0,300,0
32,4.993410110473633,0,300,0
33,131.1496124267578,13,300,0
34,287.01226806640625,11,102,1
35,8.643088340759277,0,300,0
36,146.34945678710938,5,300,0
37,149.07347106933594,8,300,0
38,286.53497314453125,11,106,1
39,162.19725036621094,0,300,0
40,136.91311645507812,9,300,0
41,167.80960083007812,0,300,0
42,309.8907470703125,0,119,1
43,161.8475799560547,0,300,0
44,1.5605202913284302,0,300,0
45,-34.02313995361328,12,300,0
46,-4.447150230407715,0,300,0
47,146.64364624023438,6,300,0
48,6.5558271408081055,0,300,0
49,163.7598876953125,0,300,0
50,326.92950439453125,0,268,1
