episode,return_mean,collisions,steps,success
1,-80.90782165527344,0,300,1
2,238.080078125,0,300,1
3,-77.66423797607422,0,300,1
4,137.43783569335938,0,300,1
5,-62.22901916503906,0,300,1
6,-82.17887878417969,0,300,1
7,160.3245086669922,0,300,1
8,-53.98115539550781,0,300,1
9,-66.74362182617188,0,300,1
10,215.28224182128906,0,300,1
11,111.49784851074219,0,300,1
12,-30.495006561279297,0,300,1
13,-80.85831451416016,0,300,1
14,208.43780517578125,0,300,1
15,-258.6865539550781,27,300,1
16,-410.4449462890625,50,300,1
17,-458.585693359375,35,300,1
18,244.49473571777344,0,300,1
19,-88.62384033203125,10,300,1
20,-81.6104736328125,0,300,1
21,-85.68338775634766,0,300,1
22,-56.51886749267578,0,300,1
23,115.99838256835938,0,300,1
24,-33.571754455566406,0,300,1
25,-69.56343078613281,0,300,1
26,-47.02845764160156,0,300,1
27,-67.54242706298828,0,300,1
28,-53.20269775390625,0,300,1
29,-80.48434448242188,0,300,1
30,264.2457580566406,0,300,1
31,-42.5999641418457,0,300,1
32,-401.68585205078125,52,300,1
33,-50.792179107666016,0,300,1
34,-1145.3494873046875,132,300,1
35,199.43429565429688,0,300,1
36,-72.4241943359375,0,300,1
37,-39.656307220458984,0,300,1
38,-55.170936584472656,0,300,1
39,-27.087604522705078,0,300,1
40,-46.893943786621094,8,300,1
41,221.99729919433594,0,300,1
42,97.78376007080078,45,186,1
43,-72.63174438476562,1,300,1
44,-61.49763488769531,0,300,1
45,-72.0224838256836,0,300,1
46,187.3710479736328,0,300,1
47,192.40512084960938,0,300,1
48,196.95428466796875,0,300,1
49,123.60419464111328,2,300,1
50,-23.349288940429688,0,300,1
51,84.64225769042969,0,300,1
52,-19.6450138092041,0,300,1
53,-57.33563995361328,26,300,1
54,-179.1634521484375,14,300,1
55,-12.362067222595215,0,300,1
56,-472.8353271484375,45,300,1
57,136.89633178710938,0,300,1
58,-36.009368896484375,0,300,1
59,-98.54618835449219,0,300,1
60,167.61648559570312,0,300,1
61,119.22905731201172,0,300,1
62,193.83863830566406,13,166,1
63,-64.90845489501953,0,300,1
64,273.8936462402344,0,300,1
65,137.54345703125,0,300,1
66,219.32489013671875,0,300,1
67,214.74156188964844,0,300,1
68,-42.2080078125,0,300,1
69,355.1076965332031,0,198,1
70,-35.76403045654297,0,300,1
71,222.27430725097656,0,300,1
72,143.5170440673828,0,300,1
73,-56.38954162597656,19,300,1
74,370.10784912109375,0,150,1
75,169.8961639404297,0,300,1
76,307.5916442871094,6,194,1
77,221.0407257080078,0,300,1
78,-22.555274963378906,0,300,1
79,132.78167724609375,0,300,1
80,219.91989135742188,0,300,1
81,219.25050354003906,0,300,1
82,241.6422882080078,1,300,1
83,-8.189773559570312,21,300,1
84,-31.324966430664062,0,300,1
85,-234.3089599609375,37,300,1
86,-533.1658935546875,85,300,1
87,-104.93395233154297,54,229,1
88,-83.10472869873047,4,300,1
89,301.0278625488281,0,229,1
90,212.1440887451172,14,212,1
91,329.10675048828125,0,167,1
92,-53.27650451660156,0,300,1
93,162.0440216064453,0,300,1
94,-20.16368865966797,0,300,1
95,-56.5775146484375,17,300,1
96,-26.92671012878418,0,300,1
97,259.6776428222656,0,300,1
98,-70.29574584960938,0,300,1
99,294.9143371582031,0,300,1
100,-49.277618408203125,0,300,1
101,-31.709468841552734,0,300,1
102,-47.661712646484375,0,300,1
103,-559.9735717773438,55,300,1
104,149.36029052734375,20,291,1
105,-353.97003173828125,37,300,1
106,385.85394287109375,0,180,1
107,245.1498565673828,0,300,1
108,-34.821136474609375,0,300,1
109,221.27735900878906,0,300,1
110,-75.0946044921875,0,300,1
111,-50.20752716064453,0,300,1
112,142.41477966308594,0,300,1
113,236.8340301513672,0,300,1
114,-36.54953384399414,0,300,1
115,-219.96188354492188,28,300,1
116,303.80303955078125,6,217,1
117,331.6219482421875,0,84,1
118,266.5218811035156,0,300,1
119,-96.15972137451172,20,300,1
120,115.06381225585938,6,300,1
121,273.5458984375,0,300,1
122,241.90838623046875,0,300,1
123,-57.494354248046875,21,300,1
124,246.41259765625,0,300,1
125,-40.14038848876953,0,300,1
126,200.37042236328125,0,300,1
127,175.6055450439453,0,300,1
128,-68.46311950683594,0,300,1
129,218.49961853027344,0,300,1
130,-76.24022674560547,0,300,1
131,277.92608642578125,0,300,1
132,184.75367736816406,0,300,1
133,282.3092346191406,0,300,1
134,-23.785438537597656,0,300,1
135,-67.02278900146484,0,300,1
136,-31.354490280151367,0,300,1
137,317.48272705078125,0,84,1
138,248.37808227539062,0,300,1
139,219.22650146484375,0,300,1
140,203.06668090820312,0,300,1
141,-46.92242431640625,0,300,1
142,-36.29423141479492,0,300,1
143,55.65174102783203,23,300,1
144,291.9310302734375,9,125,1
145,221.9024658203125,0,300,1
146,101.58006286621094,20,300,1
147,172.64198303222656,0,300,1
148,123.46085357666016,0,300,1
149,106.00773620605469,13,300,1
150,151.94654846191406,0,300,1
151,70.94358825683594,13,300,1
152,264.73590087890625,0,300,1
153,-38.677459716796875,0,300,1
154,221.91232299804688,0,300,1
155,211.4197235107422,0,300,1
156,-164.7174072265625,11,300,1
157,-561.6304931640625,62,300,1
158,-58.19626998901367,0,300,1
159,203.86773681640625,0,300,1
160,160.12567138671875,0,300,1
161,356.42901611328125,0,117,1
162,230.7597198486328,6,300,1
163,183.87484741210938,0,300,1
164,275.6485290527344,0,300,1
165,210.4894561767578,0,300,1
166,-12.961536407470703,0,300,1
167,-36.57722854614258,0,300,1
168,246.97198486328125,0,300,1
169,233.34474182128906,0,300,1
170,412.63592529296875,0,222,1
171,367.12286376953125,0,142,1
172,-21.917068481445312,0,300,1
173,-223.69598388671875,69,300,1
174,262.0885314941406,0,300,1
175,259.09771728515625,0,300,1
176,356.4769287109375,0,285,1
177,308.8193359375,0,89,1
178,128.40234375,6,300,1
179,265.5985412597656,0,300,1
180,355.6096496582031,0,116,1
181,334.486572265625,0,96,1
182,184.41107177734375,2,300,1
183,231.6461181640625,0,300,1
184,146.42843627929688,12,300,1
185,187.71044921875,0,300,1
186,356.803955078125,0,207,1
187,250.87445068359375,0,300,1
188,400.23822021484375,0,161,1
189,50.877906799316406,12,300,1
190,274.4771728515625,0,300,1
191,163.41049194335938,0,300,1
192,216.68930053710938,0,300,1
193,251.13795471191406,0,300,1
194,165.19566345214844,0,300,1
195,203.141357421875,0,300,1
196,284.8775634765625,6,300,1
197,230.2496337890625,0,300,1
198,264.8023376464844,0,300,1
199,-180.75265502929688,19,300,1
200,403.57305908203125,0,172,1
201,160.75283813476562,11,300,1
202,142.4765167236328,13,300,1
203,345.59326171875,2,118,1
204,349.7747802734375,0,157,1
205,197.1745147705078,0,300,1
206,-97.34114074707031,15,300,1
207,124.28527069091797,0,300,1
208,211.6021270751953,0,300,1
209,261.6797180175781,0,300,1
210,195.9274444580078,10,300,1
211,95.57853698730469,7,300,1
212,-12.110702514648438,0,300,1
213,345.16473388671875,0,101,1
214,327.7325134277344,0,152,1
215,186.4977569580078,0,300,1
216,181.1363525390625,0,300,1
217,273.1029968261719,0,300,1
218,-4.422834873199463,31,189,1
219,-18.106163024902344,0,300,1
220,-58.49456787109375,3,300,1
221,24.015235900878906,12,300,1
222,-29.740432739257812,0,300,1
223,266.645263671875,0,300,1
224,-384.8904724121094,58,300,1
225,238.6945037841797,0,300,1
226,170.3396453857422,0,300,1
227,128.16766357421875,0,300,1
228,159.71351623535156,0,300,1
229,-66.36335754394531,0,300,1
230,238.49795532226562,0,300,1
231,293.5741882324219,0,300,1
232,-34.84297180175781,0,300,1
233,246.3052978515625,0,300,1
234,325.3828125,0,49,1
235,175.748779296875,0,300,1
236,186.13714599609375,15,300,1
237,275.3443298339844,0,300,1
238,234.36505126953125,10,240,1
239,-401.1500244140625,31,300,1
240,367.7076416015625,0,175,1
241,-13.572946548461914,0,300,1
242,260.6077575683594,0,300,1
243,93.91325378417969,11,300,1
244,-29.693466186523438,0,300,1
245,-86.41305541992188,20,300,1
246,402.4071044921875,0,188,1
247,97.43187713623047,23,233,1
248,253.3359375,0,300,1
249,223.5603485107422,0,300,1
250,-326.44781494140625,46,300,1
251,248.75115966796875,15,72,1
252,245.49685668945312,0,300,1
253,413.62274169921875,0,176,1
254,244.40655517578125,0,300,1
255,71.88140869140625,14,300,1
256,-272.4271240234375,89,300,1
257,210.28070068359375,0,300,1
258,224.17135620117188,0,300,1
259,377.7471923828125,0,280,1
260,224.08387756347656,0,300,1
261,287.16094970703125,0,300,1
262,236.36891174316406,0,300,1
263,232.7543182373047,0,300,1
264,266.480712890625,0,300,1
265,391.608642578125,0,206,1
266,269.9219055175781,0,300,1
267,258.8701171875,0,300,1
268,375.4443054199219,0,114,1
269,-47.03025436401367,0,300,1
270,167.43719482421875,15,300,1
271,288.18719482421875,0,300,1
272,364.11175537109375,0,184,1
273,246.69894409179688,0,300,1
274,360.7034912109375,0,186,1
275,174.59088134765625,0,300,1
276,255.50857543945312,0,300,1
277,318.58197021484375,0,66,1
278,234.75076293945312,0,300,1
279,-1295.31494140625,100,300,1
280,270.6118469238281,0,300,1
281,172.52027893066406,0,300,1
282,419.9540100097656,0,271,1
283,-39.52261734008789,0,300,1
284,234.16514587402344,0,300,1
285,374.89166259765625,0,194,1
286,380.9508056640625,0,254,1
287,-244.3664093017578,18,300,1
288,366.3895568847656,0,119,1
289,338.9828186035156,3,131,1
290,217.924560546875,0,300,1
291,214.32479858398438,0,300,1
292,218.3202362060547,0,300,1
293,294.5260314941406,0,300,1
294,249.0068359375,0,300,1
295,-65.90785217285156,0,300,1
296,-34.00740051269531,0,300,1
297,268.2554016113281,0,300,1
298,149.14303588867188,0,300,1
299,74.59622192382812,13,300,1
300,367.5118408203125,0,143,1
301,261.5743103027344,0,300,1
302,-381.42352294921875,63,300,1
303,-46.98505401611328,0,300,1
304,240.22442626953125,0,300,1
305,175.8355255126953,0,300,1
306,341.7070617675781,0,67,1
307,285.3069152832031,0,300,1
308,250.35614013671875,0,300,1
309,177.5084228515625,0,300,1
310,352.311767578125,0,165,1
311,255.2959747314453,3,300,1
312,-46.170936584472656,0,300,1
313,207.45819091796875,0,300,1
314,251.86141967773438,18,249,1
315,375.5317077636719,0,160,1
316,-8.740378379821777,0,300,1
317,367.7240905761719,0,204,1
318,-28.27511978149414,0,300,1
319,256.3214416503906,0,300,1
320,442.42144775390625,0,287,1
321,0.5166645050048828,0,300,1
322,248.46060180664062,0,300,1
323,377.740478515625,0,223,1
324,169.22332763671875,0,300,1
325,314.8437805175781,0,24,1
326,318.52484130859375,0,248,1
327,362.39007568359375,0,131,1
328,323.5131530761719,0,149,1
329,-31.222095489501953,0,300,1
330,-169.08816528320312,24,300,1
331,177.10133361816406,0,300,1
332,-56.57464599609375,0,300,1
333,256.3877258300781,0,300,1
334,204.10787963867188,0,300,1
335,240.6688995361328,0,300,1
336,173.60498046875,0,300,1
337,338.9053955078125,0,108,1
338,261.0134582519531,0,300,1
339,187.29501342773438,30,164,1
340,215.32391357421875,0,300,1
341,221.68194580078125,0,300,1
342,250.3286895751953,0,300,1
343,-12.87710952758789,0,300,1
344,273.5074768066406,0,300,1
345,207.22213745117188,4,300,1
346,-41.302371978759766,0,300,1
347,404.40460205078125,0,276,1
348,-22.435033798217773,0,300,1
349,202.2494659423828,0,300,1
350,352.70294189453125,0,136,1
351,393.7481689453125,0,201,1
352,175.5066680908203,9,300,1
353,338.0061950683594,0,183,1
354,199.91763305664062,0,300,1
355,269.5682373046875,0,300,1
356,212.83815002441406,0,300,1
357,311.1265563964844,14,215,1
358,279.5028076171875,0,300,1
359,327.9672546386719,0,86,1
360,282.487060546875,0,300,1
361,284.0528869628906,0,300,1
362,335.2962951660156,0,95,1
363,216.6986083984375,0,300,1
364,154.22976684570312,0,300,1
365,-192.79620361328125,26,300,1
366,273.0543212890625,0,300,1
367,344.4532775878906,0,179,1
368,394.79229736328125,0,225,1
369,291.61279296875,0,300,1
370,199.22573852539062,0,300,1
371,193.25527954101562,1,300,1
372,-42.390289306640625,0,300,1
373,-32.07268524169922,0,300,1
374,276.9440612792969,8,137,1
375,249.19265747070312,0,300,1
376,197.08892822265625,3,300,1
377,-64.77313232421875,34,107,1
378,-52.49020767211914,0,300,1
379,148.2152099609375,0,300,1
380,267.02886962890625,11,218,1
381,-50.190269470214844,3,300,1
382,-40.35539627075195,0,300,1
383,374.7641296386719,0,126,1
384,231.9892120361328,0,300,1
385,77.0632095336914,10,300,1
386,-49.63376235961914,0,300,1
387,340.44781494140625,0,197,1
388,327.5120849609375,0,100,1
389,326.11993408203125,0,77,1
390,-29.01370620727539,0,300,1
391,406.65008544921875,0,171,1
392,243.25003051757812,0,300,1
393,217.03514099121094,0,300,1
394,432.01531982421875,0,257,1
395,423.8973693847656,0,296,1
396,-1965.531982421875,217,278,1
397,312.26617431640625,3,115,1
398,292.26312255859375,15,99,1
399,131.76992797851562,21,300,1
400,245.48252868652344,0,300,1
401,373.4120788574219,0,171,1
402,269.4048156738281,0,300,1
403,-42.7016716003418,0,300,1
404,-242.20391845703125,53,300,1
405,241.98287963867188,0,300,1
406,-91.27867889404297,77,202,1
407,251.8478240966797,0,300,1
408,137.04380798339844,0,300,1
409,217.2251434326172,0,300,1
410,351.18646240234375,0,162,1
411,204.058837890625,0,300,1
412,-25.45758819580078,0,300,1
413,-14.742021560668945,0,300,1
414,-49.62371063232422,7,300,1
415,333.6159362792969,0,63,1
416,-56.89411544799805,0,300,1
417,342.862060546875,0,96,1
418,213.97767639160156,0,300,1
419,-59.07756805419922,0,300,1
420,248.99476623535156,0,300,1
