episode,return_mean,collisions,steps,success
1,-74.57081604003906,0,300,0
2,203.25978088378906,0,300,0
3,-116.29974365234375,9,300,0
4,258.0629577636719,0,300,0
5,214.6212615966797,9,300,0
6,-87.98302459716797,0,300,0
7,-139.19590759277344,0,300,0
8,-130.30953979492188,0,300,0
9,206.92340087890625,0,300,0
10,-82.33679962158203,0,300,0
11,-95.15613555908203,0,300,0
12,-90.70628356933594,14,300,0
13,-154.9345703125,0,300,0
14,-130.8159942626953,7,300,0
15,-60.46012496948242,0,300,0
16,-133.4800567626953,1,300,0
17,-115.8273696899414,0,300,0
18,-75.3130874633789,0,300,0
19,-77.52843475341797,0,300,0
20,237.2632293701172,0,300,0
21,-129.9916229248047,0,300,0
22,-110.6829833984375,0,300,0
23,-76.91136932373047,0,300,0
24,242.4022979736328,0,300,0
25,-104.57917785644531,0,300,0
26,-62.22373962402344,0,300,0
27,251.2454833984375,0,300,0
28,240.71517944335938,0,300,0
29,-94.897216796875,0,300,0
30,-96.16555786132812,0,300,0
31,-104.00442504882812,0,300,0
32,266.47552490234375,0,300,0
33,-52.042572021484375,0,300,0
34,-100.30343627929688,1,300,0
35,-61.06169891357422,32,300,0
36,-85.40196228027344,20,300,0
37,-88.13841247558594,0,300,0
38,-72.12181854248047,149,300,0
39,-90.88429260253906,65,300,0
40,-77.23121643066406,223,300,0
41,-93.80803680419922,59,300,0
42,-79.99870300292969,193,300,0
43,-67.71533203125,91,300,0
44,240.2246551513672,0,300,0
45,-113.62096405029297,6,300,0
46,-151.14697265625,0,300,0
47,-115.00044250488281,0,300,0
48,121.16433715820312,0,300,0
49,-84.09127807617188,0,300,0
50,-80.84979248046875,0,300,0
51,-79.99378967285156,0,300,0
52,-52.6630859375,19,300,0
53,272.7562561035156,0,300,0
54,-90.39161682128906,5,300,0
55,257.62701416015625,0,300,0
56,-31.61711311340332,0,300,0
57,282.5184631347656,0,300,0
58,-107.67500305175781,203,300,0
59,-146.73756408691406,201,300,0
60,-85.01109313964844,245,300,0
61,266.2600402832031,0,300,0
62,-99.86453247070312,73,300,0
63,-40.64109802246094,57,300,0
64,-55.714412689208984,0,300,0
65,-26.721691131591797,0,300,0
66,-101.53103637695312,6,300,0
67,-55.60136795043945,0,300,0
68,-78.57291412353516,0,300,0
69,-42.405845642089844,0,300,0
70,-59.770790100097656,0,300,0
71,236.01092529296875,0,300,0
72,265.1753234863281,0,300,0
73,-17.317140579223633,0,300,0
74,-64.14068603515625,0,300,0
75,-91.162353515625,0,300,0
76,-97.14759826660156,0,300,0
77,-83.65938568115234,0,300,0
78,-18.933631896972656,0,300,0
79,-45.837039947509766,0,300,0
80,362.8209228515625,9,49,1
81,-66.60041046142578,0,300,0
82,-39.13671875,0,300,0
83,-98.68717956542969,0,300,0
84,-54.71696472167969,0,300,0
85,-41.31805419921875,0,300,0
86,270.8240661621094,0,300,0
87,-55.619789123535156,0,300,0
88,-28.877222061157227,2,300,0
89,-41.63264083862305,0,300,0
90,-59.829307556152344,0,300,0
91,-58.74517822265625,0,300,0
92,-86.52153015136719,0,300,0
93,-64.30648040771484,0,300,0
94,251.7086181640625,0,300,0
95,-107.96200561523438,0,300,0
96,-51.504676818847656,0,300,0
97,-75.52555084228516,0,300,0
98,-77.00442504882812,0,300,0
99,-30.70684242248535,0,300,0
100,-80.56208801269531,0,300,0
