episode,return_mean,collisions,steps,success
1,-37.291015625,3,300,0
2,155.7072296142578,0,300,0
3,-1086.61962890625,108,300,0
4,-5.305271148681641,0,300,0
5,161.47744750976562,0,300,0
6,-14.80552864074707,0,300,0
7,6.57537841796875,14,300,0
8,-236.09344482421875,24,300,0
9,-155.64596557617188,16,300,0
10,-4.525663375854492,0,300,0
11,-15.780780792236328,0,300,0
12,-280.55841064453125,28,300,0
13,-174.93637084960938,16,300,0
14,-45.66744613647461,3,300,0
15,-23.615055084228516,3,300,0
16,-974.9788818359375,97,300,0
17,-16.01390838623047,0,300,0
18,142.75071716308594,0,300,0
19,-103.59123229980469,11,300,0
20,15.902460098266602,0,300,0
21,91.77285766601562,6,300,0
22,-5.232136249542236,0,300,0
23,151.4394073486328,0,300,0
24,-8.138566970825195,0,300,0
25,-81.69328308105469,24,300,0
26,4.253634929656982,0,300,0
27,160.08599853515625,0,300,0
28,-265.4964599609375,26,300,0
29,-68.59966278076172,7,300,0
30,115.45384216308594,3,300,0
31,-10.438981056213379,0,300,0
32,-77.82321166992188,8,300,0
33,-3.2441093921661377,1,300,0
34,9.945693969726562,15,300,0
35,7.756574630737305,0,300,0
36,159.24220275878906,0,300,0
37,3.76430082321167,0,300,0
38,85.99236297607422,23,51,1
39,-2.7284090518951416,1,300,0
40,1.978743076324463,0,300,0
41,315.29656982421875,0,60,1
42,148.46043395996094,0,300,0
43,-137.18080139160156,14,300,0
44,-89.18037414550781,8,300,0
45,285.7946472167969,3,266,1
46,309.0013122558594,0,211,1
47,-89.97859954833984,25,300,0
48,166.0487060546875,0,300,0
49,-136.7555389404297,14,300,0
50,168.2509307861328,0,300,0
