episode,return_mean,collisions,steps,success
1,8.821416854858398,0,300,0
2,3.166937828063965,0,300,0
3,-936.3115234375,93,300,0
4,202.78305053710938,0,300,0
5,197.0464324951172,0,300,0
6,3.099371910095215,0,300,0
7,-18.126474380493164,0,300,0
8,-13.374205589294434,0,300,0
9,175.91453552246094,0,300,0
10,0.07784461975097656,0,300,0
11,-1.4448680877685547,0,300,0
12,-171.342041015625,17,300,0
13,-20.09539031982422,0,300,0
14,-47.32060623168945,4,300,0
15,-2.375532627105713,0,300,0
16,-24.641517639160156,1,300,0
17,-7.856410980224609,0,300,0
18,-0.3276480436325073,0,300,0
19,187.33753967285156,0,300,0
20,186.82708740234375,0,300,0
21,158.16378784179688,1,300,0
22,175.313232421875,0,300,0
23,344.05963134765625,0,246,1
24,-52.940677642822266,25,300,0
25,6.733726501464844,0,300,0
26,13.229460716247559,0,300,0
27,-5.826809883117676,0,300,0
28,173.93470764160156,1,300,0
29,177.39466857910156,0,300,0
30,147.0670166015625,5,300,0
31,2.830977439880371,0,300,0
32,-374.55267333984375,38,300,0
33,-313.3349914550781,32,300,0
34,161.19284057617188,3,300,0
35,201.02316284179688,0,300,0
36,309.6228942871094,3,178,1
37,206.36749267578125,0,300,0
38,-213.61659240722656,55,221,1
39,11.731992721557617,0,300,0
40,4.133331298828125,0,300,0
41,-164.01646423339844,32,300,0
42,-22.615966796875,0,300,0
43,154.88555908203125,3,300,0
44,-1013.7626953125,100,300,0
45,207.4938201904297,0,300,0
46,-8.628599166870117,0,300,0
47,-106.5927734375,11,300,0
48,10.387296676635742,0,300,0
49,201.85348510742188,0,300,0
50,15.518003463745117,0,300,0
51,200.28656005859375,0,300,0
52,-226.46885681152344,23,300,0
53,-157.05343627929688,17,300,0
54,-394.780029296875,40,300,0
55,341.0326232910156,0,242,1
56,220.948974609375,0,300,0
57,200.6212921142578,0,300,0
58,11.484674453735352,0,300,0
59,-13.717930793762207,0,300,0
60,162.38894653320312,0,300,0
61,320.02191162109375,0,85,1
62,-840.5048828125,103,300,0
63,-247.50743103027344,46,300,0
64,-43.52495574951172,25,300,0
65,126.65768432617188,4,300,0
66,-37.74267578125,23,300,0
67,329.91845703125,0,148,1
68,-347.1973876953125,55,300,0
69,360.70831298828125,0,266,1
70,209.88906860351562,0,300,0
71,9.453109741210938,0,300,0
72,326.240966796875,0,139,1
73,-316.10009765625,34,300,0
74,-279.14422607421875,48,300,0
75,-477.36798095703125,67,300,0
76,26.242401123046875,16,300,0
77,98.70356750488281,24,291,1
78,22.20366668701172,0,300,0
79,3.915009021759033,0,300,0
80,189.1332244873047,0,300,0
81,196.08660888671875,0,300,0
82,180.27685546875,2,300,0
83,-64.10992431640625,6,300,0
84,206.9036102294922,0,300,0
85,-661.23779296875,85,300,0
86,60.12751007080078,10,300,0
87,90.26780700683594,25,236,1
88,-401.15545654296875,42,300,0
89,8.04889965057373,0,300,0
90,2.741387128829956,0,300,0
91,-0.8717191219329834,0,300,0
92,358.2752685546875,0,274,1
93,5.824915885925293,0,300,0
94,14.977094650268555,0,300,0
95,-9.115080833435059,0,300,0
96,326.8890075683594,0,53,1
97,202.3666534423828,0,300,0
98,1.5303223133087158,0,300,0
99,335.5155334472656,0,160,1
100,191.46522521972656,0,300,0
101,206.16879272460938,0,300,0
102,184.98777770996094,1,300,0
103,-1202.2890625,140,300,0
104,103.28855895996094,8,300,0
105,91.38615417480469,10,300,0
106,328.57135009765625,0,120,1
107,-127.40992736816406,14,300,0
108,189.22756958007812,0,300,0
109,341.612548828125,0,207,1
110,190.1084442138672,0,300,0
111,194.7346649169922,0,300,0
112,0.5205574035644531,0,300,0
113,21.495800018310547,0,300,0
114,255.21170043945312,7,127,1
115,-63.58782958984375,8,300,0
116,7.166476726531982,0,300,0
117,-515.3294677734375,70,300,0
118,-17.42563819885254,3,300,0
119,-394.48828125,60,300,0
120,-349.4552001953125,35,300,0
121,7.527055263519287,0,300,0
122,198.00418090820312,0,300,0
123,200.990478515625,0,300,0
124,339.85943603515625,0,200,1
125,352.56378173828125,0,202,1
126,165.8061981201172,2,300,0
127,206.65963745117188,0,300,0
128,187.504150390625,0,300,0
129,165.27061462402344,19,236,1
130,182.62692260742188,0,300,0
131,331.9112854003906,0,151,1
132,20.309852600097656,0,300,0
133,314.9532165527344,0,39,1
134,14.843276977539062,0,300,0
135,321.38250732421875,0,72,1
136,11.691460609436035,0,300,0
137,318.4561767578125,0,69,1
138,10.844388961791992,0,300,0
139,4.376330852508545,0,300,0
140,354.259033203125,0,265,1
141,201.68267822265625,0,300,0
142,167.7053985595703,0,300,0
143,2.0522069931030273,0,300,0
144,-0.7977404594421387,1,300,0
145,162.38287353515625,0,300,0
146,28.137779235839844,17,300,0
147,4.102591514587402,0,300,0
148,216.05532836914062,0,300,0
149,9.684881210327148,0,300,0
150,125.48570251464844,8,300,0
151,16.755298614501953,0,300,0
152,173.50076293945312,3,300,0
153,21.631427764892578,0,300,0
154,341.385986328125,0,184,1
155,200.50994873046875,0,300,0
156,119.61744689941406,8,300,0
157,204.9293975830078,0,300,0
158,206.86221313476562,0,300,0
159,316.3563232421875,0,62,1
160,3.98862886428833,0,300,0
161,197.5726776123047,0,300,0
162,118.46665954589844,7,300,0
163,198.91864013671875,0,300,0
164,83.89171600341797,13,300,0
165,89.11226654052734,12,300,0
166,147.64071655273438,4,300,0
167,178.46688842773438,0,300,0
168,-138.25527954101562,33,300,0
169,11.061441421508789,0,300,0
170,3.483980178833008,0,300,0
171,340.8348388671875,0,291,1
172,358.77215576171875,0,217,1
173,205.91038513183594,0,300,0
174,195.24996948242188,0,300,0
175,198.0814208984375,0,300,0
176,178.48828125,0,300,0
177,165.83253479003906,3,300,0
178,18.49200439453125,0,300,0
179,-68.01182556152344,7,300,0
180,-178.59774780273438,17,300,0
181,200.50018310546875,0,300,0
182,201.99478149414062,0,300,0
183,4.276534080505371,0,300,0
184,-0.6557657122612,0,300,0
185,12.531972885131836,0,300,0
186,-260.2867126464844,27,300,0
187,66.66738891601562,14,300,0
188,208.7202606201172,0,300,0
189,329.404541015625,0,74,1
190,317.8628234863281,0,46,1
191,14.735403060913086,0,300,0
192,358.88519287109375,0,292,1
193,13.692380905151367,0,300,0
194,190.38194274902344,0,300,0
195,320.87225341796875,0,95,1
196,-46.977783203125,40,197,1
