episode,return_mean,collisions,steps,success
1,-137.87020874023438,12,300,0
2,-534.6318359375,51,300,0
3,-39.77937316894531,0,300,0
4,186.62188720703125,0,300,0
5,-126.57665252685547,10,300,0
6,-669.0908203125,67,300,0
7,-346.2974853515625,32,300,0
8,-658.1502685546875,64,300,0
9,-113.35148620605469,11,300,0
10,173.210205078125,0,300,0
11,200.72035217285156,0,300,0
12,-120.98666381835938,12,300,0
13,-34.0360107421875,0,300,0
14,22.235464096069336,0,300,0
15,185.24920654296875,0,300,0
16,-7.476132392883301,0,300,0
17,197.39120483398438,0,300,0
18,-10.095518112182617,0,300,0
19,-1552.55908203125,155,300,0
20,150.36920166015625,0,300,0
21,-810.05859375,79,300,0
22,-1668.659423828125,163,300,0
23,12.189681053161621,0,300,0
24,-2299.39697265625,230,300,0
25,-1843.49560546875,181,300,0
26,-582.2573852539062,54,300,0
27,-1.054804801940918,0,300,0
28,153.721923828125,0,300,0
29,169.03419494628906,0,300,0
30,189.22251892089844,0,300,0
31,188.16162109375,0,300,0
32,-467.8187561035156,47,300,0
33,-195.1377716064453,14,300,0
34,-31.206693649291992,0,300,0
35,-120.42520141601562,8,300,0
36,-34.279090881347656,39,185,1
37,-24.570499420166016,0,300,0
38,-14.035837173461914,0,300,0
39,122.73914337158203,6,300,0
40,170.3260498046875,0,300,0
41,-33.97949981689453,0,300,0
42,-12.762401580810547,0,300,0
43,-102.97649383544922,15,300,0
44,-17.940135955810547,0,300,0
45,-4.577857971191406,0,300,0
46,-15.006181716918945,0,300,0
47,-250.23587036132812,25,300,0
48,-8.033554077148438,1,300,0
49,-26.969703674316406,0,300,0
50,159.35845947265625,0,300,0
51,-0.7332801818847656,0,300,0
52,254.75416564941406,0,300,0
53,-24.71178436279297,0,300,0
54,-28.924184799194336,0,300,0
55,-41.93329620361328,0,300,0
56,191.1501922607422,0,300,0
57,-51.255287170410156,0,300,0
58,-30.616182327270508,0,300,0
59,-2.5733022689819336,0,300,0
60,-182.637939453125,15,300,0
61,4.400197505950928,0,300,0
62,190.30172729492188,0,300,0
63,-34.92185592651367,0,300,0
64,-185.20065307617188,17,300,0
65,-213.99024963378906,42,300,0
66,-17.068050384521484,0,300,0
67,196.26953125,0,300,0
68,-12.840332984924316,0,300,0
69,-6.124940395355225,0,300,0
70,217.5123748779297,0,300,0
71,8.305356979370117,0,300,0
72,-146.9117431640625,16,300,0
73,-9.165914535522461,0,300,0
74,184.7550048828125,0,300,0
75,-901.810302734375,90,300,0
76,-143.47189331054688,15,300,0
77,158.59732055664062,0,300,0
78,-43.87639617919922,0,300,0
79,-14.345246315002441,0,300,0
80,-0.8102531433105469,0,300,0
81,-14.108967781066895,0,300,0
82,196.76907348632812,0,300,0
83,-94.11671447753906,4,300,0
84,-22.18118667602539,0,300,0
85,-2.2835655212402344,0,300,0
86,206.24465942382812,0,300,0
87,240.59051513671875,0,300,0
88,298.1005554199219,6,98,1
89,-13.190947532653809,0,300,0
90,171.08441162109375,0,300,0
91,370.2518005371094,0,198,1
92,136.0303955078125,7,300,0
93,-5.393027305603027,0,300,0
94,353.2957763671875,0,148,1
95,-33.23097229003906,0,300,0
96,217.36074829101562,16,114,1
97,18.603126525878906,0,300,0
98,-904.5950927734375,89,300,0
99,-4.7872314453125,0,300,0
100,-2.7326951026916504,0,300,0
101,372.9656982421875,0,101,1
102,-31.432022094726562,0,300,0
103,-507.62664794921875,49,300,0
104,-35.520790100097656,3,300,0
105,-10.572318077087402,0,300,0
106,-15.33719253540039,2,300,0
107,-58.81314468383789,6,300,0
