episode,return_mean,collisions,steps,success
1,-10.869153022766113,0,300,0
2,185.6199493408203,0,300,0
3,194.15826416015625,0,300,0
4,-14.356157302856445,2,300,0
5,-5.4185686111450195,1,300,0
6,-14.779512405395508,0,300,0
7,-0.2838420867919922,0,300,0
8,-8.762006759643555,0,300,0
9,-6.894774436950684,0,300,0
10,8.003496170043945,0,300,0
11,3.4502925872802734,0,300,0
12,-0.8816248178482056,0,300,0
13,200.98849487304688,0,300,0
14,190.235107421875,0,300,0
15,9.091367721557617,0,300,0
16,164.7675018310547,2,300,0
17,8.471109390258789,0,300,0
18,331.39910888671875,0,174,1
19,-2.8714396953582764,0,300,0
20,176.7415313720703,0,300,0
21,331.5796203613281,0,134,1
22,206.16455078125,0,300,0
23,-2.1450037956237793,0,300,0
24,1.3646011352539062,0,300,0
25,186.745361328125,1,300,0
26,192.90728759765625,0,300,0
27,4.324570178985596,2,300,0
28,193.2227325439453,0,300,0
29,8.740379333496094,0,300,0
30,6.087836265563965,0,300,0
31,189.37652587890625,2,300,0
32,-43.18584060668945,4,300,0
33,193.96607971191406,0,300,0
34,209.65489196777344,0,300,0
35,330.43499755859375,0,124,1
36,195.41317749023438,0,300,0
37,7.834042072296143,0,300,0
38,201.7659912109375,0,300,0
39,335.3099365234375,0,133,1
40,205.35374450683594,0,300,0
41,327.24639892578125,0,132,1
42,179.94039916992188,3,300,0
43,341.01495361328125,0,240,1
44,212.00082397460938,0,300,0
45,194.44970703125,0,300,0
46,4.692852020263672,0,300,0
47,3.0200910568237305,0,300,0
48,-2.620089054107666,0,300,0
49,200.16452026367188,0,300,0
50,202.37351989746094,0,300,0
