episode,return_mean,collisions,steps,success
1,-40.1890869140625,3,300,0
2,194.0818328857422,0,300,0
3,-849.3103637695312,84,300,0
4,199.53604125976562,0,300,0
5,318.00390625,0,96,1
6,-18.7390193939209,0,300,0
7,195.7244873046875,0,300,0
8,-16.88192367553711,0,300,0
9,166.65219116210938,0,300,0
10,198.58799743652344,0,300,0
11,-19.235689163208008,0,300,0
12,-167.14480590820312,16,300,0
13,-26.075408935546875,0,300,0
14,-126.8870849609375,11,300,0
15,-57.974952697753906,6,300,0
16,-70.83485412597656,5,300,0
17,-3.4487557411193848,0,300,0
18,180.7327423095703,0,300,0
19,204.8599090576172,0,300,0
20,202.64430236816406,0,300,0
21,-15.415419578552246,0,300,0
22,104.39204406738281,8,300,0
23,199.293212890625,0,300,0
24,9.056524276733398,0,300,0
25,47.68963623046875,15,300,0
26,7.220463752746582,0,300,0
27,200.7177276611328,0,300,0
28,-278.1075134277344,48,300,0
29,-4.001628398895264,0,300,0
30,193.4393768310547,0,300,0
31,-12.419736862182617,0,300,0
32,215.56565856933594,0,300,0
33,85.67276000976562,9,300,0
34,69.76427459716797,13,300,0
35,-2.958462715148926,0,300,0
36,206.42776489257812,0,300,0
37,-577.816650390625,59,300,0
38,212.238037109375,11,95,1
39,196.9234619140625,0,300,0
40,324.7869873046875,0,65,1
41,318.5555725097656,0,53,1
42,201.71624755859375,0,300,0
43,-7.08355712890625,19,300,0
44,-12.06557846069336,0,300,0
45,104.66810607910156,9,300,0
46,198.3589630126953,0,300,0
47,-344.8916931152344,55,300,0
48,-18.95142364501953,2,300,0
49,-23.143659591674805,2,300,0
50,5.346949577331543,0,300,0
