episode,return_mean,collisions,steps,success
1,-31.123126983642578,0,300,0
2,-0.8252418041229248,0,300,0
3,110.91802978515625,0,300,0
4,223.1536865234375,0,120,1
5,-13.676959991455078,0,300,0
6,90.66819763183594,0,300,0
7,88.30552673339844,0,300,0
8,-31.741565704345703,0,300,0
9,-25.86378288269043,0,300,0
10,-18.30426597595215,1,300,0
11,64.69153594970703,4,300,0
12,94.8778076171875,2,300,0
13,-41.69943618774414,0,300,0
14,-43.074195861816406,3,300,0
15,-6.87531852722168,0,300,0
16,109.30904388427734,0,300,0
17,225.03790283203125,0,260,1
18,99.1162338256836,0,300,0
19,-36.340057373046875,1,300,0
20,1.4039592742919922,0,300,0
21,90.53904724121094,0,300,0
22,-16.151277542114258,0,300,0
23,-20.988658905029297,0,300,0
24,-7.595839977264404,0,300,0
25,99.25025177001953,0,300,0
26,7.260811805725098,0,300,0
27,-19.370494842529297,3,300,0
28,-26.324386596679688,0,300,0
29,-13.221297264099121,0,300,0
30,97.74185180664062,0,300,0
31,99.6141128540039,0,300,0
32,-51.697174072265625,3,300,0
33,99.05335235595703,0,300,0
34,-4.010305404663086,0,300,0
35,0.8088700771331787,0,300,0
36,-4.996665000915527,0,300,0
37,108.9288558959961,0,300,0
38,-7.657673358917236,0,300,0
39,-2.362179756164551,0,300,0
40,-19.097976684570312,0,300,0
41,-14.001557350158691,0,300,0
42,-20.786842346191406,0,300,0
43,114.14585876464844,0,300,0
44,110.0047378540039,0,300,0
45,-18.483346939086914,0,300,0
46,-8.573637008666992,0,300,0
47,-22.92232894897461,0,300,0
48,-23.957740783691406,1,300,0
49,107.72506713867188,0,300,0
50,110.03353118896484,0,300,0
