episode,return_mean,collisions,steps,success
1,-93.55929565429688,8,300,0
2,-66.15723419189453,4,300,0
3,-35.40291976928711,0,300,0
4,-1.480635643005371,0,300,0
5,-35.154632568359375,1,300,0
6,-50.950836181640625,5,300,0
7,160.8039093017578,2,300,0
8,-28.207374572753906,1,300,0
9,166.85421752929688,0,300,0
10,10.702635765075684,0,300,0
11,376.994384765625,0,282,1
12,-2.054023265838623,1,300,0
13,-38.11225891113281,0,300,0
14,11.267449378967285,0,300,0
15,208.50848388671875,0,300,0
16,1.1053836345672607,0,300,0
17,203.73037719726562,0,300,0
18,-12.655553817749023,0,300,0
19,166.61944580078125,2,300,0
20,-1.1501240730285645,0,300,0
21,-8.539865493774414,0,300,0
22,-28.5526123046875,0,300,0
23,1.5568058490753174,0,300,0
24,-16.222579956054688,1,300,0
25,-19.630931854248047,0,300,0
26,-2.0154075622558594,0,300,0
27,-6.624499320983887,0,300,0
28,-11.30167007446289,0,300,0
29,-30.012523651123047,0,300,0
30,394.4956359863281,0,246,1
31,8.341748237609863,0,300,0
32,211.10646057128906,0,300,0
33,-23.718481063842773,0,300,0
34,-18.254840850830078,0,300,0
35,227.86192321777344,0,300,0
36,-25.106094360351562,0,300,0
37,-29.455501556396484,1,300,0
38,-7.298128128051758,0,300,0
39,-31.500097274780273,0,300,0
40,-19.54757308959961,1,300,0
41,-15.19710922241211,0,300,0
42,-8.753954887390137,0,300,0
43,218.93679809570312,1,300,0
44,-15.47655200958252,0,300,0
45,2.620809555053711,0,300,0
46,-19.63950538635254,0,300,0
47,207.98841857910156,2,300,0
48,-23.49078369140625,0,300,0
49,226.07310485839844,0,300,0
50,189.16477966308594,0,300,0
51,3.3722667694091797,0,300,0
52,13.589492797851562,0,300,0
53,1.0634870529174805,0,300,0
54,-4.679216384887695,0,300,0
55,-6.115535736083984,0,300,0
56,327.12060546875,2,267,1
57,196.6677703857422,0,300,0
58,343.6500244140625,1,189,1
59,0.8677706718444824,0,300,0
60,-20.553207397460938,0,300,0
61,344.2308044433594,0,127,1
62,11.019224166870117,1,300,0
63,4.786989212036133,0,300,0
64,15.693595886230469,0,300,0
65,-31.07854652404785,3,300,0
66,195.85992431640625,0,300,0
67,19.41444206237793,0,300,0
68,-0.06241130828857422,0,300,0
69,182.21812438964844,0,300,0
70,204.28469848632812,0,300,0
71,19.309101104736328,1,300,0
72,34.893943786621094,0,300,0
73,337.28363037109375,0,207,1
74,182.8192138671875,1,300,0
75,22.236345291137695,0,300,0
76,213.8680419921875,0,300,0
77,367.37139892578125,0,238,1
78,365.57745361328125,0,267,1
79,172.32395935058594,0,300,0
80,2.9584264755249023,1,300,0
81,193.13185119628906,0,300,0
82,-10.182940483093262,0,300,0
83,327.03900146484375,0,54,1
84,181.11666870117188,0,300,0
85,233.87295532226562,0,300,0
86,-8.37131404876709,1,300,0
87,175.4567413330078,0,300,0
88,180.49900817871094,2,300,0
89,178.30963134765625,0,300,0
90,209.7940216064453,0,300,0
91,170.51397705078125,0,300,0
92,8.425718307495117,1,300,0
93,207.31365966796875,0,300,0
94,205.72642517089844,0,300,0
95,198.04452514648438,0,300,0
96,354.01214599609375,0,84,1
97,230.526123046875,0,300,0
98,-19.556194305419922,0,300,0
99,2.10357928276062,0,300,0
100,8.791827201843262,1,300,0
