episode,return_mean,collisions,steps,success
1,-53.83751678466797,3,500,0
2,-3344.369873046875,358,500,0
3,-1987.14306640625,196,500,0
4,-470.70654296875,44,500,0
5,-329.07958984375,31,500,0
6,-20.79400634765625,0,500,0
7,-38.21027374267578,0,500,0
8,182.38394165039062,24,500,0
9,310.51312255859375,0,500,0
10,277.825439453125,0,500,0
11,-41.854896545410156,0,500,0
12,-334.5958251953125,32,500,0
13,-129.24935913085938,8,500,0
14,-666.220947265625,60,500,0
15,8.235894203186035,0,500,0
16,-1882.79248046875,216,500,0
17,-45.16175842285156,0,500,0
18,-50.24202346801758,0,500,0
19,21.020065307617188,0,500,0
20,977.1864624023438,0,500,0
21,-505.66461181640625,74,500,0
22,-24.66769027709961,0,500,0
23,-16.496753692626953,0,500,0
24,-0.5967745780944824,0,500,0
25,911.2877807617188,9,500,0
26,16.97233009338379,0,500,0
27,72.58849334716797,0,500,0
28,51.475120544433594,0,500,0
29,1148.26953125,0,500,0
30,-29.708251953125,0,500,0
31,-19.735876083374023,0,500,0
32,-3.0635814666748047,1,500,0
33,-9.434976577758789,0,500,0
34,-14.116278648376465,1,500,0
35,1024.498046875,0,500,0
36,-25.38772201538086,0,500,0
37,21.050594329833984,0,500,0
38,487.25421142578125,0,123,1
39,1265.6566162109375,0,500,0
40,-365.116943359375,49,500,0
41,610.8392333984375,0,500,0
42,-906.841064453125,160,500,0
43,1116.9818115234375,0,500,0
44,-9.851009368896484,0,500,0
45,812.9478759765625,0,500,0
46,388.9458923339844,0,500,0
47,-105.26021575927734,42,500,0
48,-247.78086853027344,25,500,0
49,-722.97998046875,71,500,0
50,7.353273391723633,0,500,0
51,83.26651000976562,17,500,0
52,4044.773193359375,0,500,0
53,270.7058410644531,0,500,0
54,368.4796447753906,38,500,0
55,60.416996002197266,0,500,0
56,51.326499938964844,0,500,0
57,-159.9783935546875,14,500,0
58,-0.7009725570678711,0,500,0
59,-447.03106689453125,41,500,0
60,2.680356025695801,0,500,0
61,2401.051513671875,0,500,0
62,289.3446350097656,0,500,0
63,-923.7333374023438,105,500,0
64,1118.0399169921875,3,500,0
65,5.341448783874512,0,500,0
66,416.2322998046875,0,500,0
67,44.79181671142578,0,500,0
68,552.6846923828125,6,500,0
69,551.4754638671875,0,500,0
70,-252.07765197753906,47,500,0
71,6.061961650848389,0,500,0
72,138.4169464111328,17,500,0
73,43.74600601196289,0,500,0
74,172.62965393066406,0,500,0
75,1210.8935546875,0,500,0
76,-18.408992767333984,2,500,0
77,77.34288024902344,12,500,0
78,702.4683227539062,0,500,0
79,15.802474975585938,0,500,0
80,273.6868896484375,0,500,0
81,22.610193252563477,0,500,0
82,188.31442260742188,0,500,0
83,-92.0315170288086,19,500,0
84,1274.0689697265625,0,500,0
85,4.510457515716553,0,500,0
86,-1304.49853515625,131,500,0
87,1079.767578125,0,500,0
88,1228.628173828125,0,500,0
89,130.54197692871094,28,500,0
90,-62.431129455566406,12,500,0
91,69.21214294433594,8,500,0
92,2200.36279296875,0,500,0
93,2923.206298828125,0,500,0
94,3182.364990234375,5,500,0
95,-0.9912152290344238,0,500,0
96,176.4169158935547,0,500,0
97,141.4449920654297,0,500,0
98,376.3232727050781,2,500,0
99,505.3058776855469,0,500,0
100,801.5501708984375,28,500,0
101,160.3635711669922,0,500,0
102,296.05670166015625,69,242,1
103,58.302337646484375,34,500,0
104,2583.40576171875,4,500,0
105,-47.09065246582031,7,500,0
106,1245.805419921875,0,500,0
107,-8.663008689880371,2,500,0
108,19.100845336914062,0,500,0
109,1133.5947265625,18,500,0
110,-164.3077392578125,44,500,0
111,-11.31973934173584,0,500,0
112,1458.379150390625,0,500,0
113,57.584991455078125,0,500,0
114,1.1992058753967285,0,500,0
115,-9.395508766174316,2,500,0
116,22.996519088745117,0,500,0
117,450.6546630859375,0,500,0
118,-90.87619018554688,12,500,0
119,-505.2492370605469,51,500,0
120,-64.63894653320312,7,500,0
121,116.12511444091797,0,500,0
122,11.019906044006348,0,500,0
123,446.5271301269531,0,500,0
124,472.577392578125,0,500,0
125,1113.96240234375,8,500,0
126,-379.21063232421875,58,500,0
127,1847.936279296875,0,500,0
128,414.57684326171875,0,500,0
129,-159.77627563476562,19,500,0
130,359.3460998535156,0,33,1
131,975.7000732421875,0,500,0
132,35.970123291015625,0,500,0
133,1334.7601318359375,0,500,0
134,71.60875701904297,0,500,0
135,1299.3311767578125,0,500,0
136,173.1755828857422,0,500,0
137,357.69775390625,55,500,0
138,267.1915283203125,0,500,0
139,505.2639465332031,0,500,0
140,689.9785766601562,21,500,0
141,878.9428100585938,0,500,0
142,1018.946044921875,0,500,0
143,-53.36277389526367,5,500,0
144,-131.31092834472656,16,500,0
145,2629.15625,0,500,0
146,1504.949951171875,22,500,0
147,411.0022888183594,21,500,0
148,4.11175537109375,57,500,0
149,450.66326904296875,0,500,0
