episode,return_mean,collisions,steps,success
1,-37.189117431640625,3,300,0
2,660.375,0,300,0
3,-1106.288330078125,110,300,0
4,-4.688783645629883,0,300,0
5,618.8709716796875,0,300,0
6,-14.75363540649414,0,300,0
7,508.7613830566406,15,300,0
8,-283.8323059082031,29,300,0
9,-134.75025939941406,14,300,0
10,-3.8812599182128906,0,300,0
11,-14.737340927124023,0,300,0
12,-271.0461730957031,27,300,0
13,-96.33795166015625,8,300,0
14,-55.89973449707031,4,300,0
15,-13.991010665893555,2,300,0
16,-646.1014404296875,64,300,0
17,-12.500100135803223,0,300,0
18,821.7316284179688,0,300,0
19,-305.4892272949219,31,300,0
20,607.563720703125,0,300,0
21,-1.6079473495483398,0,300,0
22,-10.11819839477539,0,300,0
23,780.3605346679688,0,300,0
24,-8.493721008300781,0,300,0
25,609.4915161132812,0,300,0
26,8.183341979980469,0,300,0
27,601.421875,0,300,0
28,-42.62202835083008,4,300,0
29,-277.65380859375,28,300,0
30,816.1599731445312,0,300,0
31,-2.9919605255126953,0,300,0
32,-337.9649658203125,34,300,0
33,268.6748046875,15,300,0
34,518.8721313476562,15,300,0
35,607.1607055664062,0,300,0
36,479.86102294921875,15,161,1
37,378.45306396484375,0,300,0
38,707.6202392578125,4,300,0
39,5.545766830444336,0,300,0
40,-204.996826171875,21,300,0
41,-33.322906494140625,3,300,0
42,-9.685355186462402,0,300,0
43,324.9939270019531,18,300,0
44,-484.2001953125,48,300,0
45,433.5009765625,0,196,1
46,602.3677978515625,0,300,0
47,413.526123046875,2,141,1
48,698.5457763671875,0,300,0
49,303.99310302734375,11,300,0
50,90.8083724975586,10,300,0
