episode,return_mean,collisions,steps,success
220,-775.2318115234375,22,3000,0
221,54.42903518676758,20,348,1
222,381.9810791015625,8,622,1
223,416.3587646484375,0,506,1
224,102.99665832519531,46,507,1
225,339.73944091796875,0,104,1
226,-11850.06640625,1297,3000,0
227,625.119873046875,0,864,1
228,1059.08154296875,0,3000,0
229,418.8749694824219,0,429,1
230,355.9400634765625,0,103,1
231,1303.193115234375,0,3000,0
232,345.9729919433594,1,174,1
233,913.241943359375,0,1916,1
234,362.35272216796875,0,255,1
235,464.9836120605469,0,1222,1
236,326.7720947265625,2,324,1
237,473.0415954589844,0,399,1
238,351.915771484375,0,218,1
239,74.1792221069336,23,69,1
240,1319.6572265625,0,3000,0
241,8.1737060546875,0,3000,0
242,1175.9710693359375,0,3000,0
243,-52.515838623046875,204,1412,1
244,464.628173828125,0,372,1
245,410.9280700683594,0,357,1
246,1288.6143798828125,0,3000,0
247,941.5667114257812,0,3000,0
248,1221.580810546875,0,3000,0
249,610.8933715820312,52,3000,0
250,414.439697265625,0,281,1
251,44.63438415527344,48,354,1
252,365.1377258300781,0,403,1
253,1311.1400146484375,0,3000,0
254,-3692.335693359375,563,3000,0
255,362.67071533203125,3,888,1
256,768.8238525390625,32,3000,0
257,323.11395263671875,0,222,1
258,343.686767578125,0,124,1
259,720.9209594726562,9,1433,1
260,-71.85784912109375,110,1990,1
261,1188.472412109375,0,2324,1
262,544.8826904296875,0,771,1
263,376.79730224609375,0,212,1
264,430.38232421875,2,406,1
265,305.72906494140625,0,496,1
266,565.8580322265625,0,1264,1
267,389.6912841796875,0,385,1
268,1077.5924072265625,6,3000,0
269,327.310302734375,0,133,1
270,722.015625,0,1316,1
271,423.04095458984375,0,319,1
272,792.2286987304688,0,1455,1
273,-456.80950927734375,193,3000,0
274,-587.591064453125,0,3000,0
275,843.55126953125,14,3000,0
276,1277.103515625,0,3000,0
277,746.5045166015625,0,1218,1
278,758.629150390625,0,3000,0
279,320.9139404296875,0,222,1
280,351.9664306640625,0,230,1
281,1030.93310546875,0,2045,1
282,-1575.1593017578125,203,707,1
283,240.00196838378906,30,244,1
284,1240.42333984375,0,3000,0
285,487.33392333984375,0,3000,0
286,1363.87158203125,0,3000,0
287,1228.005859375,0,3000,0
288,1264.517333984375,0,3000,0
289,163.79244995117188,29,325,1
290,1026.69140625,0,3000,0
291,333.98382568359375,0,190,1
292,369.6002197265625,0,191,1
293,459.1201171875,0,287,1
294,-20.800315856933594,29,521,1
295,839.1737670898438,0,3000,0
296,1080.75390625,0,3000,0
297,360.01446533203125,0,731,1
298,378.8561706542969,0,172,1
299,-121.95320129394531,37,244,1
300,590.9671630859375,0,728,1
301,382.6191101074219,22,2272,1
302,-605.46435546875,134,1256,1
303,-579.9366455078125,0,3000,0
304,361.15863037109375,0,294,1
305,1203.73681640625,0,3000,0
306,-671.558837890625,94,383,1
307,351.5399169921875,0,516,1
308,405.0947265625,0,290,1
309,348.3227844238281,0,183,1
310,378.82763671875,0,187,1
311,1256.137939453125,0,3000,0
312,427.6145324707031,0,3000,0
313,1305.4251708984375,0,3000,0
314,-559.9910888671875,0,3000,0
315,-232.1922607421875,0,3000,0
316,1267.5826416015625,0,3000,0
317,113.12826538085938,37,541,1
318,411.8873291015625,0,231,1
319,1059.4814453125,0,3000,0
320,-9492.083984375,1443,3000,0
321,1131.4549560546875,0,3000,0
322,1282.8516845703125,0,3000,0
323,-8292.3564453125,913,3000,0
324,1150.4605712890625,0,3000,0
325,307.45672607421875,0,6,1
326,400.14837646484375,0,227,1
327,316.1052551269531,0,65,1
328,406.28411865234375,0,315,1
329,633.6513671875,0,847,1
330,731.989501953125,40,2166,1
331,420.9518127441406,0,393,1
332,1229.84326171875,0,3000,0
333,1271.0234375,0,3000,0
334,-575.6201171875,0,3000,0
335,577.546142578125,0,707,1
336,1258.0638427734375,0,3000,0
337,315.957275390625,0,54,1
338,299.6162414550781,149,2275,1
339,357.7345275878906,5,154,1
340,1274.37841796875,0,3000,0
341,477.485595703125,0,621,1
342,1191.015380859375,0,3000,0
343,1212.64111328125,0,3000,0
344,353.1385498046875,0,104,1
345,258.6619567871094,0,576,1
346,370.03558349609375,0,145,1
347,542.6000366210938,0,887,1
348,340.45306396484375,0,478,1
349,180.8284454345703,9,1224,1
350,1220.5631103515625,0,3000,0
351,1077.2738037109375,0,2670,1
352,1183.69384765625,0,3000,0
353,317.52996826171875,0,148,1
354,851.5154418945312,0,3000,0
355,623.052734375,0,3000,0
356,870.9532470703125,0,3000,0
357,344.105224609375,28,3000,0
358,440.76123046875,0,287,1
359,1218.12646484375,0,3000,0
360,604.3390502929688,0,732,1
361,460.46990966796875,0,383,1
362,1048.4227294921875,0,1916,1
363,325.0564270019531,0,336,1
364,1280.3299560546875,0,3000,0
365,400.3909912109375,112,3000,0
366,1290.8013916015625,0,3000,0
367,329.85693359375,0,456,1
368,799.6885375976562,0,1378,1
369,-2073.669677734375,148,3000,0
370,993.5357666015625,0,3000,0
371,-12.36224365234375,181,3000,0
372,-573.706298828125,0,3000,0
373,-566.5953369140625,0,3000,0
374,483.50384521484375,8,611,1
375,431.7694091796875,0,418,1
376,333.0185546875,2,75,1
377,-1984.6871337890625,339,3000,0
378,-8480.595703125,794,3000,0
379,1279.481689453125,0,3000,0
380,-1402.511962890625,92,3000,0
381,-7654.7529296875,746,3000,0
382,1229.826904296875,0,3000,0
383,-516.2762451171875,0,3000,0
384,-565.741455078125,0,3000,0
385,317.71038818359375,4,280,1
386,455.57958984375,20,899,1
387,1232.162109375,0,3000,0
388,1085.74853515625,0,3000,0
389,371.97308349609375,0,469,1
390,-3697.02294921875,347,3000,0
391,1307.362548828125,15,3000,0
392,226.54090881347656,0,3000,0
393,-2119.318359375,134,3000,0
394,1368.029052734375,0,3000,0
395,1308.68896484375,0,3000,0
396,-1002.2064208984375,47,3000,0
397,970.2498779296875,4,3000,0
398,1112.4859619140625,0,3000,0
399,1122.890869140625,22,3000,0
400,1185.2320556640625,0,3000,0
401,1074.13818359375,0,3000,0
402,385.15313720703125,0,216,1
403,397.02655029296875,0,156,1
404,977.8509521484375,0,2069,1
405,654.8243408203125,0,937,1
406,996.7672119140625,43,3000,0
407,1317.481689453125,0,3000,0
408,1273.63427734375,0,3000,0
409,1101.263916015625,13,3000,0
410,923.0546875,0,3000,0
411,1291.8507080078125,1,3000,0
412,1268.592529296875,7,3000,0
413,-464.55389404296875,0,3000,0
414,-436.7939453125,0,3000,0
415,-445.02301025390625,0,3000,0
416,-479.8077392578125,0,3000,0
417,335.43072509765625,0,55,1
418,1104.120849609375,0,3000,0
419,1295.3155517578125,0,3000,0
420,1369.833984375,0,3000,0
421,1462.1392822265625,0,3000,0
422,1465.2681884765625,2,3000,0
423,1290.7733154296875,0,3000,0
424,1368.0167236328125,0,3000,0
425,1476.429931640625,0,3000,0
426,1250.30908203125,0,3000,0
427,327.6027526855469,5,3000,0
428,885.5945434570312,0,3000,0
429,1356.5985107421875,6,3000,0
430,1437.1015625,0,3000,0
431,1276.53564453125,0,3000,0
432,1216.755859375,0,3000,0
433,1181.991455078125,0,3000,0
434,1332.9097900390625,0,3000,0
435,405.0901794433594,0,3000,0
436,1296.82080078125,0,3000,0
437,1245.19677734375,0,3000,0
438,1369.303466796875,0,3000,0
439,1446.7161865234375,0,3000,0
440,862.8665771484375,0,3000,0
441,-478.20318603515625,0,3000,0
442,1414.3038330078125,0,3000,0
443,1339.533203125,0,3000,0
444,1324.01123046875,0,3000,0
445,1278.9482421875,0,3000,0
446,1375.3465576171875,0,3000,0
447,1200.310791015625,0,2292,1
448,1520.106201171875,0,3000,0
449,1412.913330078125,0,3000,0
450,1403.323486328125,0,3000,0
451,-159.77699279785156,5,3000,0
452,1073.9112548828125,3,3000,0
453,1281.55810546875,0,3000,0
454,35.40142822265625,5,3000,0
455,-601.1199340820312,0,3000,0
456,-379.181640625,0,3000,0
457,-569.826904296875,0,3000,0
458,-400.1231994628906,0,3000,0
459,-430.0136413574219,0,3000,0
460,-509.9173583984375,0,3000,0
461,-753.7891845703125,22,3000,0
462,1318.934326171875,0,3000,0
463,1268.9779052734375,6,3000,0
464,1212.933349609375,6,3000,0
465,-369.707275390625,0,3000,0
466,371.25732421875,0,84,1
467,620.2861328125,0,782,1
468,725.4682006835938,0,2634,1
469,-497.75067138671875,0,3000,0
470,-557.0575561523438,0,3000,0
471,369.23406982421875,0,115,1
472,327.56829833984375,2,68,1
473,1298.7996826171875,2,3000,0
474,667.6950073242188,28,3000,0
475,1222.1395263671875,0,3000,0
476,412.5232238769531,0,283,1
477,1141.120361328125,0,3000,0
478,-4423.02392578125,681,3000,0
479,1182.0692138671875,5,3000,0
480,390.41412353515625,0,194,1
481,-85.43257141113281,48,140,1
482,343.114013671875,0,305,1
483,772.1755981445312,0,1273,1
484,1194.311279296875,0,3000,0
485,1291.881103515625,0,3000,0
486,334.15704345703125,0,342,1
487,816.4388427734375,42,3000,0
488,379.0597229003906,0,451,1
489,323.8262939453125,0,35,1
490,-600.7620849609375,0,3000,0
491,-7507.990234375,1072,3000,0
492,1305.659912109375,0,3000,0
493,793.1282958984375,13,3000,0
494,1232.49951171875,0,2375,1
495,-73.939208984375,68,3000,0
496,1079.1478271484375,0,3000,0
497,-526.58642578125,96,911,1
498,467.3616027832031,6,793,1
499,459.7061767578125,63,3000,0
500,-757.8956298828125,262,3000,0
501,1101.5091552734375,0,3000,0
502,216.61740112304688,0,3000,0
503,-554.857666015625,0,3000,0
504,344.4645690917969,0,226,1
505,301.8673095703125,103,3000,0
506,183.1294708251953,78,590,1
507,1129.1680908203125,23,2717,1
508,1165.12353515625,0,2565,1
509,1053.8857421875,5,3000,0
510,1368.203125,0,3000,0
511,-27828.482421875,2470,3000,0
512,521.0180053710938,0,525,1
513,327.5760498046875,0,345,1
514,337.3948974609375,0,84,1
515,488.4005126953125,0,432,1
516,477.601806640625,0,400,1
517,1175.8087158203125,1,2106,1
518,1293.5040283203125,0,3000,0
519,-543.09716796875,0,3000,0
520,1309.7451171875,1,3000,0
521,399.9903564453125,3,200,1
522,1173.0224609375,0,3000,0
523,356.32672119140625,0,133,1
524,1301.98193359375,0,3000,0
525,866.7145385742188,0,1761,1
526,1241.355712890625,0,3000,0
527,-4993.73828125,567,2036,1
528,1142.0631103515625,7,2365,1
529,1271.06103515625,0,3000,0
530,1274.5284423828125,0,3000,0
531,252.26353454589844,28,592,1
532,1311.8653564453125,0,3000,0
533,1087.5860595703125,25,3000,0
534,1259.0694580078125,0,3000,0
535,982.021240234375,0,3000,0
536,1301.2867431640625,0,3000,0
537,547.4446411132812,0,482,1
538,1165.096923828125,0,3000,0
539,-81.69699096679688,84,645,1
540,-1599.770751953125,184,777,1
541,384.70111083984375,0,526,1
542,875.8696899414062,11,2196,1
543,686.341796875,0,881,1
544,283.9727478027344,4,231,1
545,1280.6207275390625,0,3000,0
546,358.1452331542969,0,148,1
547,-592.646484375,10,3000,0
548,-574.578369140625,0,3000,0
549,1283.4720458984375,0,3000,0
550,1294.2591552734375,0,3000,0
551,1273.6181640625,0,3000,0
552,695.9813232421875,0,1155,1
553,-1012.779541015625,277,3000,0
554,1252.63330078125,0,3000,0
555,610.6346435546875,0,722,1
556,927.51806640625,0,1566,1
557,139.7664031982422,14,114,1
558,106.15176391601562,0,1785,1
559,682.6651611328125,0,2010,1
560,257.35272216796875,8,27,1
561,1109.525634765625,0,3000,0
562,338.44158935546875,26,241,1
563,-458.40472412109375,0,3000,0
564,914.51611328125,4,3000,0
565,1365.2991943359375,0,3000,0
566,1121.159912109375,0,3000,0
567,-562.9705810546875,0,3000,0
568,1342.2996826171875,0,3000,0
569,1320.4974365234375,0,3000,0
570,1168.2349853515625,0,3000,0
571,-510.15972900390625,0,3000,0
572,-352.600830078125,0,3000,0
573,-584.8411865234375,0,3000,0
574,285.28253173828125,0,475,1
575,1324.95361328125,0,3000,0
576,1079.622802734375,0,2012,1
577,290.556640625,15,258,1
578,-534.5775146484375,0,3000,0
579,396.9678955078125,0,431,1
580,-2228.9482421875,361,3000,0
581,388.41925048828125,0,181,1
582,1336.8804931640625,0,3000,0
583,537.7478637695312,6,1753,1
584,429.74542236328125,0,239,1
585,1251.327392578125,0,3000,0
586,919.7061767578125,4,3000,0
587,1228.00634765625,0,3000,0
588,379.6379089355469,0,136,1
589,1045.1002197265625,0,1982,1
590,342.0435791015625,10,222,1
591,423.8936767578125,15,324,1
592,1283.3212890625,4,3000,0
593,1281.241943359375,0,3000,0
594,1270.2789306640625,0,3000,0
595,430.8857421875,0,269,1
596,1300.8134765625,0,3000,0
597,306.13677978515625,0,4,1
598,148.31948852539062,16,106,1
599,29.698028564453125,0,3000,0
600,-9953.349609375,1588,3000,0
601,-383.7507019042969,0,3000,0
602,1147.9434814453125,0,3000,0
603,1369.008544921875,0,3000,0
604,1378.646728515625,0,3000,0
605,1314.0670166015625,0,3000,0
606,-515.9440307617188,0,3000,0
607,1230.943115234375,0,3000,0
608,-476.7789611816406,0,3000,0
609,445.54052734375,0,314,1
610,1333.1417236328125,0,3000,0
611,-520.32958984375,0,3000,0
612,1238.728515625,0,3000,0
613,1308.077880859375,0,3000,0
614,-597.3709716796875,8,3000,0
615,-650.884033203125,10,3000,0
616,1101.17236328125,0,3000,0
617,348.3497619628906,0,91,1
618,1241.543212890625,0,3000,0
619,401.9659423828125,0,161,1
620,1264.6937255859375,0,3000,0
621,1108.061279296875,0,3000,0
622,810.083251953125,0,3000,0
623,-516.5758056640625,0,3000,0
624,490.36407470703125,0,398,1
625,711.285400390625,0,1313,1
626,303.1518249511719,0,218,1
627,224.8857421875,0,3000,0
628,813.501953125,39,3000,0
629,1212.7244873046875,0,3000,0
630,367.477294921875,0,562,1
631,281.41876220703125,136,1630,1
632,1292.03857421875,0,3000,0
633,372.6886901855469,0,126,1
634,1275.294189453125,0,3000,0
635,459.51385498046875,0,457,1
636,402.4073486328125,0,190,1
637,304.06939697265625,7,487,1
638,274.8090515136719,7,219,1
639,-10554.8017578125,1311,3000,0
640,376.21038818359375,0,276,1
641,407.3945617675781,0,477,1
642,1307.1832275390625,0,3000,0
643,352.91790771484375,0,109,1
644,385.1591796875,0,182,1
645,1325.358154296875,0,3000,0
646,350.94818115234375,0,158,1
647,1052.9774169921875,0,2867,1
648,389.62744140625,0,218,1
649,1259.55517578125,0,2580,1
650,437.8265380859375,0,517,1
651,966.4271240234375,0,3000,0
652,688.7861328125,0,1017,1
653,438.1827392578125,0,306,1
654,1271.779052734375,0,3000,0
655,763.6643676757812,0,3000,0
656,1287.0008544921875,0,3000,0
657,510.0055847167969,3,560,1
658,322.73785400390625,0,36,1
659,1081.962646484375,17,3000,0
660,471.6204833984375,0,581,1
661,334.1659240722656,0,50,1
662,485.42755126953125,0,3000,0
663,-655.537353515625,25,3000,0
664,61.03070068359375,98,3000,0
665,1181.271484375,0,3000,0
666,1311.6761474609375,0,3000,0
667,345.34466552734375,0,276,1
668,277.02178955078125,10,230,1
669,487.8876953125,0,562,1
670,345.3289794921875,0,66,1
671,1263.466064453125,3,3000,0
672,1300.483154296875,0,3000,0
673,491.32244873046875,6,631,1
674,746.6685791015625,103,3000,0
675,864.829833984375,24,3000,0
676,901.13720703125,0,3000,0
677,1356.7286376953125,0,3000,0
678,-4.9686737060546875,0,3000,0
679,-702.3499145507812,736,3000,0
680,395.0139465332031,0,196,1
681,-541.5463256835938,0,3000,0
682,1407.980224609375,0,3000,0
683,1206.5791015625,0,3000,0
684,1199.782470703125,0,3000,0
685,1241.616943359375,0,3000,0
686,451.4104919433594,0,377,1
687,365.94921875,0,131,1
688,438.12933349609375,0,293,1
689,1056.4359130859375,1,3000,0
690,361.4056091308594,0,91,1
691,1285.95556640625,0,3000,0
692,1165.1397705078125,8,3000,0
693,316.27215576171875,0,72,1
694,371.160888671875,0,190,1
695,1138.9259033203125,12,3000,0
696,438.4236145019531,0,363,1
697,361.653564453125,0,92,1
698,1133.42138671875,0,3000,0
699,392.00146484375,0,235,1
700,-344.5935363769531,0,3000,0
701,448.62994384765625,0,493,1
702,464.765869140625,0,485,1
703,1311.7843017578125,0,3000,0
704,441.5675964355469,0,1028,1
705,-808.1143798828125,214,3000,0
706,1135.566650390625,0,3000,0
707,1269.3358154296875,0,3000,0
708,1283.2889404296875,7,3000,0
709,1227.03271484375,0,3000,0
710,393.99169921875,0,322,1
711,391.43212890625,0,248,1
712,-553.738037109375,8,3000,0
713,503.5565490722656,6,835,1
714,813.4419555664062,0,1762,1
715,1163.6953125,0,3000,0
716,566.8314208984375,0,617,1
717,547.78515625,19,1224,1
718,417.5487976074219,0,462,1
719,478.2183837890625,0,481,1
720,501.26153564453125,0,730,1
721,1148.2935791015625,0,3000,0
722,495.7984924316406,0,617,1
723,350.1405029296875,24,834,1
724,1283.45654296875,0,3000,0
725,412.4544982910156,18,624,1
726,546.00244140625,0,739,1
727,422.9344482421875,0,398,1
728,-588.061279296875,9,3000,0
729,757.5640258789062,0,1115,1
730,1258.166748046875,0,3000,0
731,-13088.9501953125,1223,3000,0
732,1276.646484375,0,3000,0
733,-542.2861938476562,0,3000,0
734,-518.6226196289062,0,3000,0
735,-1006.0492553710938,294,1295,1
736,1149.7601318359375,0,3000,0
737,1231.0946044921875,0,3000,0
738,389.99517822265625,0,198,1
739,1249.8323974609375,0,3000,0
740,331.50531005859375,0,3000,0
741,450.62164306640625,0,468,1
742,376.44061279296875,0,198,1
743,1316.2750244140625,0,3000,0
744,947.7593994140625,0,3000,0
745,493.79833984375,4,457,1
746,1074.520751953125,0,3000,0
747,557.6289672851562,0,1036,1
748,1283.22705078125,0,3000,0
749,862.0406494140625,0,1497,1
750,-423.0447998046875,89,207,1
751,311.00927734375,0,21,1
752,162.8870849609375,38,364,1
753,-4961.3984375,551,3000,0
754,-4479.546875,494,3000,0
755,-510.1039733886719,0,3000,0
756,-556.0459594726562,0,3000,0
757,312.2761535644531,0,327,1
758,1162.942626953125,0,3000,0
759,-514.8170776367188,0,3000,0
760,1187.8447265625,22,3000,0
761,641.8014526367188,0,939,1
762,84.57955932617188,31,740,1
763,388.432861328125,76,3000,0
764,-550.4185791015625,8,3000,0
765,1309.4189453125,0,3000,0
766,477.23077392578125,0,741,1
767,941.623046875,35,3000,0
768,907.8706665039062,27,3000,0
769,-494.35400390625,0,3000,0
770,435.39544677734375,0,252,1
771,-559.5457763671875,0,3000,0
772,1058.843017578125,20,3000,0
773,606.8733520507812,0,3000,0
774,-1716.8458251953125,475,3000,0
775,1042.146240234375,0,3000,0
776,1112.5323486328125,0,3000,0
777,1296.120849609375,0,3000,0
778,1279.09521484375,0,3000,0
779,-178.59912109375,113,3000,0
780,862.4921875,0,3000,0
781,450.71905517578125,0,415,1
782,370.80010986328125,0,367,1
783,530.086669921875,0,1855,1
784,416.53472900390625,0,434,1
785,652.0328369140625,0,806,1
786,1289.5303955078125,0,3000,0
787,-292.240966796875,19,3000,0
788,1311.241943359375,0,3000,0
789,1269.664794921875,0,3000,0
790,-523.009521484375,0,3000,0
791,-4493.55224609375,602,3000,0
792,96.37947082519531,16,109,1
793,1279.68310546875,0,3000,0
794,-801.7845458984375,185,3000,0
795,-394.759765625,212,3000,0
796,1335.77490234375,0,3000,0
797,169.57406616210938,25,557,1
798,1227.875,7,3000,0
799,375.7861633300781,0,146,1
800,339.70086669921875,0,365,1
801,335.39996337890625,0,211,1
802,303.95758056640625,0,85,1
803,572.9992065429688,0,1074,1
804,1084.8470458984375,0,2088,1
805,-5893.3427734375,686,3000,0
806,450.3854675292969,0,412,1
807,923.445556640625,35,3000,0
808,397.79534912109375,3,298,1
809,474.23419189453125,0,825,1
810,352.30535888671875,0,213,1
811,1042.0914306640625,23,3000,0
812,-510.78485107421875,8,3000,0
813,1367.4371337890625,0,3000,0
814,844.0257568359375,7,1662,1
815,245.1172637939453,0,3000,0
816,-401.73272705078125,2,3000,0
817,-5604.0693359375,617,3000,0
818,353.52777099609375,129,3000,0
819,1380.8865966796875,0,3000,0
820,-10912.451171875,1148,3000,0
821,1322.2880859375,0,3000,0
822,-435.1025390625,0,3000,0
823,1370.3331298828125,0,3000,0
824,1286.6259765625,0,3000,0
825,-137.98785400390625,0,3000,0
826,1477.941162109375,0,3000,0
827,-491.4339294433594,13,3000,0
828,353.3876953125,0,68,1
829,480.3887939453125,0,397,1
830,1177.3984375,0,3000,0
831,1269.402587890625,0,3000,0
832,1153.28857421875,0,3000,0
