episode,return_mean,collisions,steps,success
1,-37.189117431640625,3,300,0
2,241.0986328125,0,300,0
3,-1086.298583984375,108,300,0
4,-2.211331844329834,0,300,0
5,242.1945343017578,0,300,0
6,-14.515880584716797,0,300,0
7,87.0949478149414,15,300,0
8,-244.97125244140625,25,300,0
9,-504.03253173828125,51,300,0
10,-1.822443962097168,0,300,0
11,-14.384744644165039,0,300,0
12,-281.140380859375,28,300,0
13,-176.474853515625,16,300,0
14,-43.66847229003906,3,300,0
15,9.50328254699707,0,300,0
16,-524.468017578125,52,300,0
17,-17.667970657348633,0,300,0
18,-34.80705261230469,29,300,0
19,-1235.27685546875,124,300,0
20,-1174.457275390625,117,300,0
21,-116.73784637451172,11,300,0
22,248.6177520751953,0,300,0
23,250.48765563964844,0,300,0
24,8.340326309204102,0,300,0
25,171.12860107421875,0,300,0
26,5.251594543457031,0,300,0
27,243.95208740234375,0,300,0
28,-6.075589179992676,0,300,0
29,-302.2534484863281,30,300,0
30,-798.707763671875,106,300,0
31,1.316286325454712,0,300,0
32,-4.838654518127441,0,300,0
33,-59.57271957397461,7,300,0
34,170.87173461914062,7,300,0
35,23.88707733154297,0,300,0
36,10.02517318725586,0,300,0
37,-58.75933837890625,29,300,0
38,245.69374084472656,8,59,1
39,182.83551025390625,0,300,0
40,237.1494903564453,0,300,0
41,10.737696647644043,0,300,0
42,248.4215545654297,0,300,0
43,207.30023193359375,0,300,0
44,-6.127720832824707,0,300,0
45,5.011164665222168,0,300,0
46,321.5320129394531,0,52,1
47,227.7946319580078,1,300,0
48,97.12835693359375,13,300,0
49,-368.91644287109375,58,300,0
50,-742.148681640625,76,300,0
