episode,return_mean,collisions,steps,success
1,204.18617248535156,0,300,0
2,263.15087890625,11,285,1
3,8.658514022827148,0,300,0
4,8.432360649108887,0,300,0
5,-16.402883529663086,0,300,0
6,-22.774158477783203,2,300,0
7,175.5344696044922,0,300,0
8,178.47409057617188,0,300,0
9,-11.615489959716797,0,300,0
10,12.902447700500488,0,300,0
11,11.481790542602539,0,300,0
12,-36.100311279296875,4,300,0
13,118.33963012695312,7,300,0
14,-3.2101593017578125,0,300,0
15,-58.99742126464844,5,300,0
16,-27.728639602661133,0,300,0
17,25.62115478515625,0,300,0
18,-18.952852249145508,0,300,0
19,167.19290161132812,3,300,0
20,177.44692993164062,1,300,0
21,-13.998390197753906,0,300,0
22,-31.988739013671875,0,300,0
23,168.34747314453125,0,300,0
24,-5.589698314666748,1,300,0
25,19.000646591186523,0,300,0
26,-70.21946716308594,8,300,0
27,352.70697021484375,0,162,1
28,218.1144256591797,0,300,0
29,-7.093994140625,1,300,0
30,16.129505157470703,0,300,0
31,19.533390045166016,1,300,0
32,-3.5327301025390625,0,300,0
33,1.4478411674499512,0,300,0
34,-40.148963928222656,0,300,0
35,206.05319213867188,1,300,0
36,26.86892318725586,2,300,0
37,-6.224379062652588,0,300,0
38,17.322755813598633,0,300,0
39,175.49546813964844,0,300,0
40,200.81524658203125,0,300,0
41,322.1689453125,3,147,1
42,19.47205352783203,0,300,0
43,364.12969970703125,0,128,1
44,152.5653533935547,3,300,0
45,-1.0528526306152344,0,300,0
46,188.74667358398438,0,300,0
47,350.5401916503906,0,143,1
48,17.58037567138672,0,300,0
49,-26.933692932128906,3,300,0
50,27.037006378173828,0,300,0
