episode,return_mean,collisions,steps,success
1,-97.1890869140625,3,300,0
2,-599.2210083007812,20,300,0
3,-6516.6982421875,217,300,0
4,153.4499053955078,0,300,0
5,-269.0519104003906,14,300,0
6,-14.559118270874023,0,300,0
7,-56.712677001953125,7,300,0
8,-1528.2899169921875,51,300,0
9,161.03123474121094,0,300,0
10,3.754720687866211,0,300,0
11,-4.331962585449219,0,300,0
12,-542.4274291992188,18,300,0
13,-1936.980712890625,64,300,0
14,53.78148651123047,3,300,0
15,-380.06219482421875,13,300,0
16,-1440.01611328125,48,300,0
17,-14.383218765258789,0,300,0
18,141.7807159423828,0,300,0
19,1.5777733325958252,0,300,0
20,12.821532249450684,0,300,0
21,-547.7869873046875,18,300,0
22,151.92555236816406,0,300,0
23,153.13670349121094,0,300,0
24,-2.5327939987182617,0,300,0
25,-288.3992004394531,15,300,0
26,8.917383193969727,0,300,0
27,163.33648681640625,0,300,0
28,2.6265740394592285,0,300,0
29,-331.6507568359375,11,300,0
30,114.30391693115234,1,300,0
31,-3.1150331497192383,0,300,0
32,-295.0096435546875,10,300,0
33,5.146768569946289,0,300,0
34,33.599853515625,4,300,0
35,19.466442108154297,0,300,0
36,159.95008850097656,0,300,0
37,176.54803466796875,0,300,0
38,-9.8016357421875,11,151,1
39,-1161.504150390625,39,300,0
40,-862.247802734375,29,300,0
41,-0.37949180603027344,0,300,0
42,-248.57562255859375,8,300,0
43,8.626912117004395,0,300,0
44,-1358.210205078125,45,300,0
45,13.992667198181152,0,300,0
46,3.106174945831299,0,300,0
47,163.69825744628906,0,300,0
48,7.2629547119140625,0,300,0
49,169.61241149902344,0,300,0
50,327.22442626953125,0,287,1
